range,percentage,min,max,fund_slug
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,soave-swap
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,soave-swap
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,soave-swap
"$50,000,000+",0.0,50000000,,soave-swap
"$0 - $1,000,000",0.0,0,1000000.0,nethermind
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,nethermind
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,nethermind
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nethermind
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nethermind
"$50,000,000+",0.0,50000000,,nethermind
"$0 - $1,000,000",0.0,0,1000000.0,ax1
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ax1
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ax1
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ax1
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ax1
"$50,000,000+",0.0,50000000,,ax1
"$0 - $1,000,000",0.0,0,1000000.0,heliad-ag
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,heliad-ag
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,heliad-ag
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,heliad-ag
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,heliad-ag
"$50,000,000+",0.0,50000000,,heliad-ag
"$0 - $1,000,000",0.0,0,1000000.0,credo-ventures
"$1,000,000 - $3,000,000",57.14,1000000,3000000.0,credo-ventures
"$3,000,000 - $10,000,000",42.86,3000000,10000000.0,credo-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,credo-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,credo-ventures
"$50,000,000+",0.0,50000000,,credo-ventures
"$0 - $1,000,000",0.0,0,1000000.0,neoclassic-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,neoclassic-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,neoclassic-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,neoclassic-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,neoclassic-capital
"$50,000,000+",0.0,50000000,,neoclassic-capital
"$0 - $1,000,000",0.0,0,1000000.0,zkcandy
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,zkcandy
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,zkcandy
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,zkcandy
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,zkcandy
"$50,000,000+",0.0,50000000,,zkcandy
"$0 - $1,000,000",0.0,0,1000000.0,buzzbridge-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,buzzbridge-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,buzzbridge-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,buzzbridge-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,buzzbridge-capital
"$50,000,000+",0.0,50000000,,buzzbridge-capital
"$0 - $1,000,000",0.0,0,1000000.0,asva-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,asva-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,asva-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,asva-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,asva-capital
"$50,000,000+",0.0,50000000,,asva-capital
"$0 - $1,000,000",33.33,0,1000000.0,10x-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,10x-capital
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,10x-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,10x-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,10x-capital
"$50,000,000+",0.0,50000000,,10x-capital
"$0 - $1,000,000",33.33,0,1000000.0,aweh-ventures
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,aweh-ventures
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,aweh-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,aweh-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,aweh-ventures
"$50,000,000+",0.0,50000000,,aweh-ventures
"$0 - $1,000,000",100.0,0,1000000.0,blokhash-labs
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,blokhash-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,blokhash-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,blokhash-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,blokhash-labs
"$50,000,000+",0.0,50000000,,blokhash-labs
"$0 - $1,000,000",0.0,0,1000000.0,chapel-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,chapel-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,chapel-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,chapel-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,chapel-ventures
"$50,000,000+",0.0,50000000,,chapel-ventures
"$0 - $1,000,000",0.0,0,1000000.0,river
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,river
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,river
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,river
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,river
"$50,000,000+",0.0,50000000,,river
"$0 - $1,000,000",0.0,0,1000000.0,artichoke-capital
"$1,000,000 - $3,000,000",42.86,1000000,3000000.0,artichoke-capital
"$3,000,000 - $10,000,000",28.57,3000000,10000000.0,artichoke-capital
"$10,000,000 - $20,000,000",28.57,10000000,20000000.0,artichoke-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,artichoke-capital
"$50,000,000+",0.0,50000000,,artichoke-capital
"$0 - $1,000,000",0.0,0,1000000.0,orrick
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,orrick
"$3,000,000 - $10,000,000",16.67,3000000,10000000.0,orrick
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,orrick
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,orrick
"$50,000,000+",0.0,50000000,,orrick
"$0 - $1,000,000",0.0,0,1000000.0,axiom
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,axiom
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,axiom
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,axiom
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,axiom
"$50,000,000+",0.0,50000000,,axiom
"$0 - $1,000,000",33.33,0,1000000.0,echo-vc-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,echo-vc-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,echo-vc-partners
"$10,000,000 - $20,000,000",66.67,10000000,20000000.0,echo-vc-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,echo-vc-partners
"$50,000,000+",0.0,50000000,,echo-vc-partners
"$0 - $1,000,000",0.0,0,1000000.0,trident-digital
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,trident-digital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,trident-digital
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,trident-digital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,trident-digital
"$50,000,000+",0.0,50000000,,trident-digital
"$0 - $1,000,000",0.0,0,1000000.0,arche-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,arche-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,arche-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,arche-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,arche-capital
"$50,000,000+",0.0,50000000,,arche-capital
"$0 - $1,000,000",0.0,0,1000000.0,blockhunters-group
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,blockhunters-group
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,blockhunters-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,blockhunters-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,blockhunters-group
"$50,000,000+",0.0,50000000,,blockhunters-group
"$0 - $1,000,000",0.0,0,1000000.0,gree-ventures
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,gree-ventures
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,gree-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,gree-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gree-ventures
"$50,000,000+",0.0,50000000,,gree-ventures
"$0 - $1,000,000",0.0,0,1000000.0,digital-hearts-holdings
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,digital-hearts-holdings
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,digital-hearts-holdings
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,digital-hearts-holdings
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,digital-hearts-holdings
"$50,000,000+",0.0,50000000,,digital-hearts-holdings
"$0 - $1,000,000",0.0,0,1000000.0,yap-capital
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,yap-capital
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,yap-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,yap-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,yap-capital
"$50,000,000+",0.0,50000000,,yap-capital
"$0 - $1,000,000",0.0,0,1000000.0,istari-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,istari-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,istari-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,istari-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,istari-ventures
"$50,000,000+",0.0,50000000,,istari-ventures
"$0 - $1,000,000",0.0,0,1000000.0,seven-seas-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,seven-seas-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,seven-seas-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,seven-seas-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,seven-seas-capital
"$50,000,000+",0.0,50000000,,seven-seas-capital
"$0 - $1,000,000",7.14,0,1000000.0,pragma
"$1,000,000 - $3,000,000",42.86,1000000,3000000.0,pragma
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,pragma
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,pragma
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,pragma
"$50,000,000+",0.0,50000000,,pragma
"$0 - $1,000,000",20.0,0,1000000.0,ayreventures
"$1,000,000 - $3,000,000",80.0,1000000,3000000.0,ayreventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ayreventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ayreventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ayreventures
"$50,000,000+",0.0,50000000,,ayreventures
"$0 - $1,000,000",0.0,0,1000000.0,kinetic-kollective
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,kinetic-kollective
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,kinetic-kollective
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,kinetic-kollective
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,kinetic-kollective
"$50,000,000+",0.0,50000000,,kinetic-kollective
"$0 - $1,000,000",0.0,0,1000000.0,guildqb
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,guildqb
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,guildqb
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,guildqb
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,guildqb
"$50,000,000+",0.0,50000000,,guildqb
"$0 - $1,000,000",0.0,0,1000000.0,t3e
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,t3e
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,t3e
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,t3e
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,t3e
"$50,000,000+",0.0,50000000,,t3e
"$0 - $1,000,000",0.0,0,1000000.0,venturedao
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,venturedao
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,venturedao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,venturedao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,venturedao
"$50,000,000+",0.0,50000000,,venturedao
"$0 - $1,000,000",0.0,0,1000000.0,sushi-swap
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,sushi-swap
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,sushi-swap
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sushi-swap
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,sushi-swap
"$50,000,000+",0.0,50000000,,sushi-swap
"$0 - $1,000,000",0.0,0,1000000.0,moore-club
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,moore-club
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,moore-club
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,moore-club
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,moore-club
"$50,000,000+",0.0,50000000,,moore-club
"$0 - $1,000,000",0.0,0,1000000.0,shoe-on-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,shoe-on-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,shoe-on-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,shoe-on-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,shoe-on-ventures
"$50,000,000+",0.0,50000000,,shoe-on-ventures
"$0 - $1,000,000",0.0,0,1000000.0,king-river-capital
"$1,000,000 - $3,000,000",14.29,1000000,3000000.0,king-river-capital
"$3,000,000 - $10,000,000",35.71,3000000,10000000.0,king-river-capital
"$10,000,000 - $20,000,000",21.43,10000000,20000000.0,king-river-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,king-river-capital
"$50,000,000+",28.57,50000000,,king-river-capital
"$0 - $1,000,000",0.0,0,1000000.0,palmdrivecap
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,palmdrivecap
"$3,000,000 - $10,000,000",77.78,3000000,10000000.0,palmdrivecap
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,palmdrivecap
"$20,000,000 - $50,000,000",11.11,20000000,50000000.0,palmdrivecap
"$50,000,000+",11.11,50000000,,palmdrivecap
"$0 - $1,000,000",0.0,0,1000000.0,xdegods
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,xdegods
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,xdegods
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,xdegods
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,xdegods
"$50,000,000+",0.0,50000000,,xdegods
"$0 - $1,000,000",0.0,0,1000000.0,zentry
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,zentry
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,zentry
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,zentry
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,zentry
"$50,000,000+",0.0,50000000,,zentry
"$0 - $1,000,000",0.0,0,1000000.0,amity-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,amity-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,amity-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,amity-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,amity-ventures
"$50,000,000+",0.0,50000000,,amity-ventures
"$0 - $1,000,000",0.0,0,1000000.0,komainu
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,komainu
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,komainu
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,komainu
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,komainu
"$50,000,000+",0.0,50000000,,komainu
"$0 - $1,000,000",20.0,0,1000000.0,sora-ventures
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,sora-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,sora-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sora-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sora-ventures
"$50,000,000+",0.0,50000000,,sora-ventures
"$0 - $1,000,000",25.0,0,1000000.0,futuremoney-group
"$1,000,000 - $3,000,000",37.5,1000000,3000000.0,futuremoney-group
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,futuremoney-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,futuremoney-group
"$20,000,000 - $50,000,000",12.5,20000000,50000000.0,futuremoney-group
"$50,000,000+",0.0,50000000,,futuremoney-group
"$0 - $1,000,000",0.0,0,1000000.0,ookc-labs
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ookc-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ookc-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ookc-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ookc-labs
"$50,000,000+",0.0,50000000,,ookc-labs
"$0 - $1,000,000",0.0,0,1000000.0,squared-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,squared-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,squared-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,squared-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,squared-ventures
"$50,000,000+",0.0,50000000,,squared-ventures
"$0 - $1,000,000",0.0,0,1000000.0,stripe
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,stripe
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,stripe
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,stripe
"$20,000,000 - $50,000,000",30.0,20000000,50000000.0,stripe
"$50,000,000+",40.0,50000000,,stripe
"$0 - $1,000,000",0.0,0,1000000.0,cryptology-ag
"$1,000,000 - $3,000,000",13.33,1000000,3000000.0,cryptology-ag
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,cryptology-ag
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,cryptology-ag
"$20,000,000 - $50,000,000",13.33,20000000,50000000.0,cryptology-ag
"$50,000,000+",0.0,50000000,,cryptology-ag
"$0 - $1,000,000",0.0,0,1000000.0,breeder-dao
"$1,000,000 - $3,000,000",13.33,1000000,3000000.0,breeder-dao
"$3,000,000 - $10,000,000",53.33,3000000,10000000.0,breeder-dao
"$10,000,000 - $20,000,000",26.67,10000000,20000000.0,breeder-dao
"$20,000,000 - $50,000,000",6.67,20000000,50000000.0,breeder-dao
"$50,000,000+",0.0,50000000,,breeder-dao
"$0 - $1,000,000",0.0,0,1000000.0,gerstenbrot-capital
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,gerstenbrot-capital
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,gerstenbrot-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,gerstenbrot-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gerstenbrot-capital
"$50,000,000+",0.0,50000000,,gerstenbrot-capital
"$0 - $1,000,000",0.0,0,1000000.0,vamient-capital
"$1,000,000 - $3,000,000",75.0,1000000,3000000.0,vamient-capital
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,vamient-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,vamient-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,vamient-capital
"$50,000,000+",0.0,50000000,,vamient-capital
"$0 - $1,000,000",0.0,0,1000000.0,xborg
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,xborg
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,xborg
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,xborg
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,xborg
"$50,000,000+",0.0,50000000,,xborg
"$0 - $1,000,000",0.0,0,1000000.0,orthogonal-labs
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,orthogonal-labs
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,orthogonal-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,orthogonal-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,orthogonal-labs
"$50,000,000+",0.0,50000000,,orthogonal-labs
"$0 - $1,000,000",0.0,0,1000000.0,gam3sgg
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,gam3sgg
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,gam3sgg
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,gam3sgg
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gam3sgg
"$50,000,000+",0.0,50000000,,gam3sgg
"$0 - $1,000,000",0.0,0,1000000.0,skygg
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,skygg
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,skygg
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,skygg
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,skygg
"$50,000,000+",0.0,50000000,,skygg
"$0 - $1,000,000",0.0,0,1000000.0,yurei
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,yurei
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,yurei
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,yurei
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,yurei
"$50,000,000+",0.0,50000000,,yurei
"$0 - $1,000,000",0.0,0,1000000.0,third-prime
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,third-prime
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,third-prime
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,third-prime
"$20,000,000 - $50,000,000",15.0,20000000,50000000.0,third-prime
"$50,000,000+",10.0,50000000,,third-prime
"$0 - $1,000,000",0.0,0,1000000.0,hutt-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,hutt-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,hutt-capital
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,hutt-capital
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,hutt-capital
"$50,000,000+",0.0,50000000,,hutt-capital
"$0 - $1,000,000",0.0,0,1000000.0,kilowatt-capital
"$1,000,000 - $3,000,000",80.0,1000000,3000000.0,kilowatt-capital
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,kilowatt-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,kilowatt-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,kilowatt-capital
"$50,000,000+",0.0,50000000,,kilowatt-capital
"$0 - $1,000,000",0.0,0,1000000.0,trust-machines
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,trust-machines
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,trust-machines
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,trust-machines
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,trust-machines
"$50,000,000+",0.0,50000000,,trust-machines
"$0 - $1,000,000",0.0,0,1000000.0,arch
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,arch
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,arch
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,arch
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,arch
"$50,000,000+",50.0,50000000,,arch
"$0 - $1,000,000",0.0,0,1000000.0,sarson-funds
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,sarson-funds
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sarson-funds
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sarson-funds
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sarson-funds
"$50,000,000+",0.0,50000000,,sarson-funds
"$0 - $1,000,000",0.0,0,1000000.0,w3-fund
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,w3-fund
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,w3-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,w3-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,w3-fund
"$50,000,000+",0.0,50000000,,w3-fund
"$0 - $1,000,000",0.0,0,1000000.0,ethos-fund
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,ethos-fund
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ethos-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ethos-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ethos-fund
"$50,000,000+",0.0,50000000,,ethos-fund
"$0 - $1,000,000",0.0,0,1000000.0,t-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,t-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,t-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,t-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,t-capital
"$50,000,000+",0.0,50000000,,t-capital
"$0 - $1,000,000",0.0,0,1000000.0,verda-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,verda-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,verda-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,verda-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,verda-ventures
"$50,000,000+",0.0,50000000,,verda-ventures
"$0 - $1,000,000",0.0,0,1000000.0,breyer-capital
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,breyer-capital
"$3,000,000 - $10,000,000",35.0,3000000,10000000.0,breyer-capital
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,breyer-capital
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,breyer-capital
"$50,000,000+",20.0,50000000,,breyer-capital
"$0 - $1,000,000",0.0,0,1000000.0,eureka
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,eureka
"$3,000,000 - $10,000,000",16.67,3000000,10000000.0,eureka
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,eureka
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,eureka
"$50,000,000+",0.0,50000000,,eureka
"$0 - $1,000,000",0.0,0,1000000.0,the-department-of-xyz
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,the-department-of-xyz
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,the-department-of-xyz
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,the-department-of-xyz
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,the-department-of-xyz
"$50,000,000+",0.0,50000000,,the-department-of-xyz
"$0 - $1,000,000",0.0,0,1000000.0,caliber-venture-builder
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,caliber-venture-builder
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,caliber-venture-builder
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,caliber-venture-builder
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,caliber-venture-builder
"$50,000,000+",0.0,50000000,,caliber-venture-builder
"$0 - $1,000,000",0.0,0,1000000.0,dex-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,dex-ventures
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,dex-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,dex-ventures
