date,company,amount,stage,category,formatted_amount,timeline,fund_slug
"Sep 21, 2022","{'name': 'Vulcan Forged', 'key': 'vulcan-forged-pyr', 'logo': 'https://img.cryptorank.io/coins/60x60.vulcan forged1628494646696.png'}",8000000.0,Series A,"{'name': 'GameFi', 'slug': 'gamefi'}","$8,000,000","Sep 21, 2022 • Series A",skybridge-capital
"Sep 21, 2021","{'name': 'Genesis Digital Assets', 'key': 'genesis-digital-assets', 'logo': 'https://img.cryptorank.io/coins/60x60.genesis_digital_assets1668075364724.png'}",431000000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$431,000,000","Sep 21, 2021 • Strategic",skybridge-capital
"Sep 18, 2024","{'name': 'CUDIS', 'key': 'cudis', 'logo': 'https://img.cryptorank.io/coins/60x60.cudis1726668879375.png'}",5000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Sep 18, 2024 • Seed",skybridge-capital
"Nov 15, 2023","{'name': 'Kinto', 'key': 'kinto', 'logo': 'https://img.cryptorank.io/coins/60x60.kinto1700054881533.png'}",3500000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$3,500,000","Nov 15, 2023 • Undisclosed",skybridge-capital
"Dec 12, 2024","{'name': 'Avalanche', 'key': 'avalanche', 'logo': 'https://img.cryptorank.io/coins/60x60.avalanche1629705441155.png'}",250000000.0,Otc Purchase,"{'name': 'Chain', 'slug': 'chain'}","$250,000,000","Dec 12, 2024 • Otc Purchase",skybridge-capital
"Oct 01, 2021","{'name': 'Accredify', 'key': 'accredify', 'logo': 'https://img.cryptorank.io/coins/60x60.accredify1682076582770.png'}",2000000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$2,000,000","Oct 01, 2021 • Undisclosed",endeavour-capital
"May 20, 2021","{'name': 'Figure', 'key': 'figure', 'logo': 'https://img.cryptorank.io/coins/60x60.figure1666000016163.png'}",200000000.0,Series D,"{'name': 'CeFi', 'slug': 'ce-fi'}","$200,000,000","May 20, 2021 • Series D",endeavour-capital
"May 09, 2024","{'name': 'AgriDex', 'key': 'agridex', 'logo': 'https://img.cryptorank.io/coins/60x60.agri_dex1715273818683.png'}",5000000.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","May 09, 2024 • Pre Seed",endeavour-capital
"Dec 12, 2024","{'name': 'AgriDex', 'key': 'agridex', 'logo': 'https://img.cryptorank.io/coins/60x60.agri_dex1715273818683.png'}",4000000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$4,000,000","Dec 12, 2024 • Strategic",endeavour-capital
"Oct 11, 2023","{'name': 'Beldex', 'key': 'beldex', 'logo': 'https://img.cryptorank.io/coins/60x60.beldex1559934646097.png'}",3000000.0,Undisclosed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$3,000,000","Oct 11, 2023 • Undisclosed",enflux
"Dec 12, 2024","{'name': 'Waterfall Network', 'key': 'waterfall-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.waterfall_protocol1698853295117.png'}",11600000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$11,600,000","Dec 12, 2024 • Undisclosed",enflux
"Dec 12, 2024","{'name': 'Superform', 'key': 'superform', 'logo': 'https://img.cryptorank.io/coins/60x60.superform1707397759696.png'}",3000000.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}","$3,000,000","Dec 12, 2024 • Strategic",node-vc
"Aug 05, 2022","{'name': 'Stride', 'key': 'stride', 'logo': 'https://img.cryptorank.io/coins/60x60.stride1693924464849.png'}",6700000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$6,700,000","Aug 05, 2022 • Undisclosed",node-vc
"Dec 12, 2024","{'name': 'AgriDex', 'key': 'agridex', 'logo': 'https://img.cryptorank.io/coins/60x60.agri_dex1715273818683.png'}",4000000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$4,000,000","Dec 12, 2024 • Strategic",ayanda-capital
"Dec 12, 2024","{'name': 'AgriDex', 'key': 'agridex', 'logo': 'https://img.cryptorank.io/coins/60x60.agri_dex1715273818683.png'}",4000000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$4,000,000","Dec 12, 2024 • Strategic",fs-ventures
"Dec 12, 2024","{'name': 'Inveniam', 'key': 'inveniam', 'logo': 'https://img.cryptorank.io/coins/60x60.inveniam1734336805924.png'}",0.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Dec 12, 2024 • Undisclosed",g42
"Dec 12, 2024","{'name': 'AgriDex', 'key': 'agridex', 'logo': 'https://img.cryptorank.io/coins/60x60.agri_dex1715273818683.png'}",4000000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$4,000,000","Dec 12, 2024 • Strategic",hawkwood-capital
"Sep 16, 2024","{'name': 'E4C: Final Salvation', 'key': 'e-4-c-final-salvation', 'logo': 'https://img.cryptorank.io/coins/60x60.e_4_c_final_salvation1726656725162.png'}",0.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}",$0,"Sep 16, 2024 • Undisclosed",goodwater-capital
"Sep 07, 2023","{'name': 'TanX', 'key': 'tanx', 'logo': 'https://img.cryptorank.io/coins/60x60.tan_x1715854223723.png'}",16500000.0,Series A,"{'name': 'DeFi', 'slug': 'defi'}","$16,500,000","Sep 07, 2023 • Series A",goodwater-capital
"Nov 15, 2022","{'name': 'Lemon Cash', 'key': 'lemon', 'logo': 'https://img.cryptorank.io/coins/60x60.lemon1666791614109.png'}",27800000.0,Extended Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$27,800,000","Nov 15, 2022 • Extended Series A",goodwater-capital
"Jun 15, 2023","{'name': 'Poko', 'key': 'poko', 'logo': 'https://img.cryptorank.io/coins/60x60.poko1686816527831.png'}",4500000.0,Seed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$4,500,000","Jun 15, 2023 • Seed",goodwater-capital
"Dec 11, 2024","{'name': 'KAST', 'key': 'kast', 'logo': 'https://img.cryptorank.io/coins/60x60.kast1733916089180.png'}",10000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$10,000,000","Dec 11, 2024 • Seed",goodwater-capital
"Oct 31, 2024","{'name': 'Phylax', 'key': 'phylax', 'logo': 'https://img.cryptorank.io/coins/60x60.phylax1730446205716.png'}",4500000.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$4,500,000","Oct 31, 2024 • Pre Seed",breed-vc
"Nov 06, 2024","{'name': 'Usual', 'key': 'usual', 'logo': 'https://img.cryptorank.io/coins/60x60.usual1713365438645.png'}",1500000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$1,500,000","Nov 06, 2024 • Undisclosed",breed-vc
"Dec 11, 2024","{'name': 'Perena', 'key': 'perena', 'logo': 'https://img.cryptorank.io/coins/60x60.perena1733927140744.png'}",3000000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,000,000","Dec 11, 2024 • Pre Seed",breed-vc
"Aug 29, 2024","{'name': 'Time.fun', 'key': 'time-fun', 'logo': 'https://img.cryptorank.io/coins/60x60.time_fun1724948146524.png'}",3000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,000,000","Aug 29, 2024 • Seed",breed-vc
"Apr 07, 2025","{'name': 'CAP', 'key': 'cap', 'logo': 'https://img.cryptorank.io/coins/60x60.cap1744033864273.png'}",8000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$8,000,000","Apr 07, 2025 • Seed",breed-vc
"Feb 24, 2024","{'name': 'FortyTwo', 'key': 'fortytwo', 'logo': 'https://img.cryptorank.io/coins/60x60.forty_two1709292656870.png'}",0.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Feb 24, 2024 • Strategic",dorahacks
"Feb 12, 2024","{'name': 'Hydro Protocol', 'key': 'hydro-protocol-fi', 'logo': 'https://img.cryptorank.io/coins/60x60.hydro_protocol1707749248536.png'}",0.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Feb 12, 2024 • Undisclosed",dorahacks
"Feb 05, 2024","{'name': 'Kodiak ', 'key': 'kodiakfi', 'logo': 'https://img.cryptorank.io/coins/60x60.kodiak1707145168690.png'}",2000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,000,000","Feb 05, 2024 • Seed",dorahacks
"Dec 11, 2024","{'name': 'Spicenet', 'key': 'spicenet', 'logo': 'https://img.cryptorank.io/coins/60x60.spicenet1733989141479.png'}",3400000.0,Seed,"{'name': 'Chain', 'slug': 'chain'}","$3,400,000","Dec 11, 2024 • Seed",dorahacks
"Apr 01, 2024","{'name': 'Merkle Trade', 'key': 'merkle-trade', 'logo': 'https://img.cryptorank.io/coins/60x60.merkle_trade1711966762579.png'}",2100000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,100,000","Apr 01, 2024 • Seed",dorahacks
"Oct 14, 2022","{'name': 'Blockchain.com', 'key': 'blockchain-com', 'logo': 'https://img.cryptorank.io/coins/60x60.blockchain_com1667302782771.png'}",0.0,Strategic,"{'name': 'CeFi', 'slug': 'ce-fi'}",$0,"Oct 14, 2022 • Strategic",dst-global
"Nov 18, 2021","{'name': 'CloudWalk', 'key': 'cloudwalk', 'logo': 'https://img.cryptorank.io/coins/60x60.cloud_walk1668160596676.png'}",150000000.0,Series C,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$150,000,000","Nov 18, 2021 • Series C",dst-global
"Nov 15, 2022","{'name': 'Lemon Cash', 'key': 'lemon', 'logo': 'https://img.cryptorank.io/coins/60x60.lemon1666791614109.png'}",27800000.0,Extended Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$27,800,000","Nov 15, 2022 • Extended Series A",dst-global
"Dec 11, 2024","{'name': 'KAST', 'key': 'kast', 'logo': 'https://img.cryptorank.io/coins/60x60.kast1733916089180.png'}",10000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$10,000,000","Dec 11, 2024 • Seed",dst-global
"Aug 02, 2022","{'name': 'MarqVision', 'key': 'marqvision', 'logo': 'https://img.cryptorank.io/coins/60x60.marq_vision1664271150640.png'}",20000000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$20,000,000","Aug 02, 2022 • Series A",dst-global
"Sep 11, 2024","{'name': 'Carrot', 'key': 'carrot-defi', 'logo': 'https://img.cryptorank.io/coins/60x60.carrot1726137861152.png'}",600000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$600,000","Sep 11, 2024 • Pre Seed",boogle
"Oct 24, 2024","{'name': 'Moonwalk Fitness', 'key': 'moonwalk-fitness', 'logo': 'https://img.cryptorank.io/coins/60x60.moonwalk_fitness1729787327946.png'}",3400000.0,Seed,"{'name': 'Social', 'slug': 'social'}","$3,400,000","Oct 24, 2024 • Seed",boogle
"Nov 29, 2023","{'name': 'Saturn', 'key': 'saturn', 'logo': 'https://img.cryptorank.io/coins/60x60.saturn1701429557406.png'}",500000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$500,000","Nov 29, 2023 • Pre Seed",boogle
"Dec 11, 2024","{'name': 'Sphere', 'key': 'sphere-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.sphere1709195427817.png'}",5000000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Dec 11, 2024 • Strategic",boogle
"Apr 03, 2024","{'name': 'Sanctum', 'key': 'sanctum', 'logo': 'https://img.cryptorank.io/coins/60x60.sanctum1727185224578.png'}",350000.0,Extended Seed,"{'name': 'DeFi', 'slug': 'defi'}","$350,000","Apr 03, 2024 • Extended Seed",boogle
"Nov 13, 2024","{'name': 'Pulse', 'key': 'pulse-mode', 'logo': 'https://img.cryptorank.io/coins/60x60.pulse1730101950096.png'}",1800000.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,800,000","Nov 13, 2024 • Pre Seed",pivot
"Jul 25, 2024","{'name': 'Kuru', 'key': 'kuru', 'logo': 'https://img.cryptorank.io/coins/60x60.kuru1721921022142.png'}",2000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,000,000","Jul 25, 2024 • Seed",pivot
"Dec 11, 2024","{'name': 'Perena', 'key': 'perena', 'logo': 'https://img.cryptorank.io/coins/60x60.perena1733927140744.png'}",3000000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,000,000","Dec 11, 2024 • Pre Seed",pivot
"Apr 24, 2025","{'name': 'Magicblock', 'key': 'magicblock', 'logo': 'https://img.cryptorank.io/coins/60x60.magicblock1745566881427.png'}",7500000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$7,500,000","Apr 24, 2025 • Seed",pivot
"Apr 16, 2025","{'name': 'Glider', 'key': 'glider', 'logo': 'https://img.cryptorank.io/coins/60x60.glider1744806007452.png'}",4000000.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}","$4,000,000","Apr 16, 2025 • Strategic",pivot
"Oct 15, 2024","{'name': 'Predicate', 'key': 'predicate', 'logo': 'https://img.cryptorank.io/coins/60x60.predicate1729012963233.png'}",7000000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$7,000,000","Oct 15, 2024 • Undisclosed",batu
"Oct 09, 2024","{'name': 'delta', 'key': 'delta', 'logo': 'https://img.cryptorank.io/coins/60x60.delta1728557373170.png'}",11000000.0,Undisclosed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$11,000,000","Oct 09, 2024 • Undisclosed",batu
"Jul 01, 2024","{'name': 'Astria', 'key': 'astria', 'logo': 'https://img.cryptorank.io/coins/60x60.astria1680682220823.png'}",12500000.0,Strategic,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$12,500,000","Jul 01, 2024 • Strategic",batu
"Dec 11, 2024","{'name': 'Spicenet', 'key': 'spicenet', 'logo': 'https://img.cryptorank.io/coins/60x60.spicenet1733989141479.png'}",3400000.0,Seed,"{'name': 'Chain', 'slug': 'chain'}","$3,400,000","Dec 11, 2024 • Seed",batu
"Sep 14, 2017","{'name': 'TrueLayer', 'key': 'truelayer', 'logo': 'https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png'}",1300000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,300,000","Sep 14, 2017 • Seed",graph-ventures
"May 20, 2022","{'name': 'Virtex Stadium', 'key': 'virtex-stadium', 'logo': 'https://img.cryptorank.io/coins/60x60.virtex_stadium1672219853993.png'}",3200000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$3,200,000","May 20, 2022 • Seed",graph-ventures
"Dec 11, 2024","{'name': 'Perena', 'key': 'perena', 'logo': 'https://img.cryptorank.io/coins/60x60.perena1733927140744.png'}",3000000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,000,000","Dec 11, 2024 • Pre Seed",graph-ventures
"Aug 05, 2024","{'name': 'elmnts', 'key': 'elmnts', 'logo': 'https://img.cryptorank.io/coins/60x60.elmnts1722939755631.png'}",2000000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,000,000","Aug 05, 2024 • Pre Seed",graph-ventures
"Sep 17, 2024","{'name': 'Fermah', 'key': 'fermah', 'logo': 'https://img.cryptorank.io/coins/60x60.fermah1726576106766.png'}",5200000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$5,200,000","Sep 17, 2024 • Seed",p-ops-team
"Oct 30, 2024","{'name': 'Termina', 'key': 'termina-xyz', 'logo': 'https://img.cryptorank.io/coins/60x60.termina1730359508600.png'}",4000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$4,000,000","Oct 30, 2024 • Seed",p-ops-team
"Oct 17, 2024","{'name': 'Hyve DA', 'key': 'hyve-da', 'logo': 'https://img.cryptorank.io/coins/60x60.hyve_da1729172252335.png'}",1850000.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,850,000","Oct 17, 2024 • Pre Seed",p-ops-team
"Dec 11, 2024","{'name': 'Spicenet', 'key': 'spicenet', 'logo': 'https://img.cryptorank.io/coins/60x60.spicenet1733989141479.png'}",3400000.0,Seed,"{'name': 'Chain', 'slug': 'chain'}","$3,400,000","Dec 11, 2024 • Seed",p-ops-team
"Oct 11, 2021","{'name': 'Elliptic', 'key': 'elliptic', 'logo': 'https://img.cryptorank.io/coins/60x60.elliptic1666876703826.png'}",60000000.0,Series C,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$60,000,000","Oct 11, 2021 • Series C",wells-fargo
"May 10, 2022","{'name': 'Talos', 'key': 'talos', 'logo': 'https://img.cryptorank.io/coins/60x60.talos1668695082396.png'}",105000000.0,Series B,"{'name': 'CeFi', 'slug': 'ce-fi'}","$105,000,000","May 10, 2022 • Series B",wells-fargo
"Feb 13, 2020","{'name': 'Elliptic', 'key': 'elliptic', 'logo': 'https://img.cryptorank.io/coins/60x60.elliptic1666876703826.png'}",5000000.0,Series B,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Feb 13, 2020 • Series B",wells-fargo
"Feb 02, 2021","{'name': 'Axoni', 'key': 'axoni', 'logo': 'https://img.cryptorank.io/coins/60x60.axoni1671622778509.png'}",31000000.0,Series B,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$31,000,000","Feb 02, 2021 • Series B",wells-fargo
"Dec 11, 2024","{'name': 'Sphere', 'key': 'sphere-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.sphere1709195427817.png'}",5000000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Dec 11, 2024 • Strategic",wells-fargo
"Nov 01, 2024","{'name': 'Triangle', 'key': 'triangle', 'logo': 'https://img.cryptorank.io/coins/60x60.triangle1730471363040.png'}",0.0,M&A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Nov 01, 2024 • M&A",bridge
"Dec 11, 2024","{'name': 'Sphere', 'key': 'sphere-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.sphere1709195427817.png'}",5000000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Dec 11, 2024 • Strategic",bridge
"Feb 15, 2024","{'name': 'Metropolis', 'key': 'metropolis', 'logo': 'https://img.cryptorank.io/coins/60x60.metropolis1740734436967.png'}",1200000.0,Undisclosed,"{'name': 'Social', 'slug': 'social'}","$1,200,000","Feb 15, 2024 • Undisclosed",lamina-ecosystem-fund
"Dec 11, 2024","{'name': 'Another World', 'key': 'another-world-meta', 'logo': 'https://img.cryptorank.io/coins/60x60.another_world1734011701748.png'}",0.0,M&A,"{'name': 'GameFi', 'slug': 'gamefi'}",$0,"Dec 11, 2024 • M&A",lamina-ecosystem-fund
"Dec 11, 2024","{'name': 'KAST', 'key': 'kast', 'logo': 'https://img.cryptorank.io/coins/60x60.kast1733916089180.png'}",10000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$10,000,000","Dec 11, 2024 • Seed",peak-xv-partners
"Aug 29, 2024","{'name': '0xPPL', 'key': 'zeroxpplsocialnetwork', 'logo': 'https://img.cryptorank.io/coins/60x60.0_x_ppl1725440026154.png'}",0.0,Strategic,"{'name': 'Social', 'slug': 'social'}",$0,"Aug 29, 2024 • Strategic",peak-xv-partners
"Feb 27, 2024","{'name': 'Sphere', 'key': 'sphere-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.sphere1709195427817.png'}",2800000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$2,800,000","Feb 27, 2024 • Seed",stakeholder
"Dec 11, 2024","{'name': 'Sphere', 'key': 'sphere-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.sphere1709195427817.png'}",5000000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Dec 11, 2024 • Strategic",stakeholder
"Apr 11, 2024","{'name': 'Mayan', 'key': 'mayan', 'logo': 'https://img.cryptorank.io/coins/60x60.mayan1712842923789.png'}",3000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$3,000,000","Apr 11, 2024 • Seed",stakeholder
"Dec 11, 2024","{'name': 'Datai Network', 'key': 'datai-network', 'logo': 'https://img.cryptorank.io/coins/60x60.datai_network1730104614295.png'}",0.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Dec 11, 2024 • Undisclosed",metavallon
"Sep 20, 2024","{'name': 'Octra', 'key': 'octra', 'logo': 'https://img.cryptorank.io/coins/60x60.octra1726831235343.png'}",4000000.0,Pre Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$4,000,000","Sep 20, 2024 • Pre Seed",wise3-ventures
"Oct 30, 2024","{'name': 'MagmaDAO', 'key': 'magmadao', 'logo': 'https://img.cryptorank.io/coins/60x60.magma_dao1719330441044.png'}",3900000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,900,000","Oct 30, 2024 • Seed",wise3-ventures
"Oct 23, 2024","{'name': 'Fluid Protocol', 'key': 'fluid-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.fluid_protocol1719232075831.png'}",3900000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,900,000","Oct 23, 2024 • Seed",wise3-ventures
"Dec 10, 2024","{'name': 'Neptune Protocol', 'key': 'neptune-protocol-eclipse', 'logo': 'https://img.cryptorank.io/coins/60x60.neptune_protocol1733580016883.png'}",3900000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,900,000","Dec 10, 2024 • Seed",wise3-ventures
"Aug 14, 2024","{'name': 'Rivalz Network', 'key': 'rivalz-network', 'logo': 'https://img.cryptorank.io/coins/60x60.rivalz_network1741689943813.png'}",9000000.0,Undisclosed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$9,000,000","Aug 14, 2024 • Undisclosed",wise3-ventures
"Oct 30, 2024","{'name': 'MagmaDAO', 'key': 'magmadao', 'logo': 'https://img.cryptorank.io/coins/60x60.magma_dao1719330441044.png'}",3900000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,900,000","Oct 30, 2024 • Seed",rocktree-capital
"Oct 23, 2024","{'name': 'Fluid Protocol', 'key': 'fluid-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.fluid_protocol1719232075831.png'}",3900000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,900,000","Oct 23, 2024 • Seed",rocktree-capital
"Jul 19, 2024","{'name': 'Zkex', 'key': 'zkex', 'logo': 'https://img.cryptorank.io/coins/60x60.zkex1721392878347.png'}",0.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Jul 19, 2024 • Seed",rocktree-capital
"Jul 09, 2024","{'name': 'Satoshi Protocol', 'key': 'satoshi-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.satoshi_protocol1711441496945.png'}",2000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,000,000","Jul 09, 2024 • Seed",rocktree-capital
"Dec 10, 2024","{'name': 'Neptune Protocol', 'key': 'neptune-protocol-eclipse', 'logo': 'https://img.cryptorank.io/coins/60x60.neptune_protocol1733580016883.png'}",3900000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,900,000","Dec 10, 2024 • Seed",rocktree-capital
"Oct 13, 2020","{'name': 'NYDIG', 'key': 'nydig', 'logo': 'https://img.cryptorank.io/coins/60x60.nydig1666600132832.png'}",50000000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$50,000,000","Oct 13, 2020 • Undisclosed",thirdstream-partners
"Nov 28, 2017","{'name': 'Omniex', 'key': 'omniex', 'logo': 'https://img.cryptorank.io/coins/60x60.omniex1674480555796.png'}",5000000.0,Seed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$5,000,000","Nov 28, 2017 • Seed",thirdstream-partners
"May 19, 2015","{'name': 'XRP', 'key': 'ripple', 'logo': 'https://img.cryptorank.io/coins/60x60.xrp1634717634479.png'}",28000000.0,Series A,"{'name': 'Currency', 'slug': 'currency'}","$28,000,000","May 19, 2015 • Series A",thirdstream-partners
"Dec 10, 2024","{'name': 'ProvLabs', 'key': 'provlabs', 'logo': 'https://img.cryptorank.io/coins/60x60.prov_labs1733904622825.png'}",0.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}",$0,"Dec 10, 2024 • Seed",thirdstream-partners
"Oct 30, 2024","{'name': 'MagmaDAO', 'key': 'magmadao', 'logo': 'https://img.cryptorank.io/coins/60x60.magma_dao1719330441044.png'}",3900000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,900,000","Oct 30, 2024 • Seed",veil
"Oct 23, 2024","{'name': 'Fluid Protocol', 'key': 'fluid-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.fluid_protocol1719232075831.png'}",3900000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,900,000","Oct 23, 2024 • Seed",veil
"Dec 10, 2024","{'name': 'Neptune Protocol', 'key': 'neptune-protocol-eclipse', 'logo': 'https://img.cryptorank.io/coins/60x60.neptune_protocol1733580016883.png'}",3900000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,900,000","Dec 10, 2024 • Seed",veil
"Jun 12, 2024","{'name': 'Skytopia', 'key': 'skytopia', 'logo': 'https://img.cryptorank.io/coins/60x60.skytopia1718194754153.png'}",2400000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$2,400,000","Jun 12, 2024 • Seed",boyaa
"Dec 10, 2024","{'name': 'BounceBit', 'key': 'bouncebit', 'logo': 'https://img.cryptorank.io/coins/60x60.bounce_bit1709137221002.png'}",0.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Dec 10, 2024 • Strategic",boyaa
"Jun 22, 2022","{'name': 'Prime Trust', 'key': 'prime-trust', 'logo': 'https://img.cryptorank.io/coins/60x60.prime_trust1665416323652.png'}",107000000.0,Series B,"{'name': 'CeFi', 'slug': 'ce-fi'}","$107,000,000","Jun 22, 2022 • Series B",gatecap-ventures
"Dec 10, 2024","{'name': 'ProvLabs', 'key': 'provlabs', 'logo': 'https://img.cryptorank.io/coins/60x60.prov_labs1733904622825.png'}",0.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}",$0,"Dec 10, 2024 • Seed",gatecap-ventures
"Dec 10, 2024","{'name': 'Klickl', 'key': 'klickl', 'logo': 'https://img.cryptorank.io/coins/60x60.klickl1733820290885.png'}",25000000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$25,000,000","Dec 10, 2024 • Series A",heritage-horizon-capital
"Nov 30, 2022","{'name': 'Beamer', 'key': 'beamer', 'logo': 'https://img.cryptorank.io/coins/60x60.beamer1678862706925.png'}",0.0,Strategic,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}",$0,"Nov 30, 2022 • Strategic",coinix
