name,code,normal,lead,categories,fund_slug
Vietnam,VN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",alphabit-digital-currency-fund
San Marino,SM,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",alphabit-digital-currency-fund
Cayman Islands,KY,0,1,[],alphabit-digital-currency-fund
China,CN,1,0,[],alphabit-digital-currency-fund
Germany,DE,1,0,[],alphabit-digital-currency-fund
India,IN,1,0,[],alphabit-digital-currency-fund
United States,US,8,1,"[{'name': 'Blockchain Service', 'count': 4, 'percent': 44.44}, {'name': 'GameFi', 'count': 2, 'percent': 22.22}, {'name': 'Chain', 'count': 2, 'percent': 22.22}, {'name': 'DeFi', 'count': 1, 'percent': 11.11}]",sanctorcapital
Singapore,SG,3,1,"[{'name': 'GameFi', 'count': 3, 'percent': 75.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 25.0}]",sanctorcapital
France,FR,2,0,"[{'name': 'GameFi', 'count': 2, 'percent': 100.0}]",sanctorcapital
United Kingdom,GB,1,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",sanctorcapital
China,CN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",sanctorcapital
Vietnam,VN,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",sanctorcapital
Hong Kong,HK,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",sanctorcapital
Romania,RO,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",sanctorcapital
Sweden,SE,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",sanctorcapital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",templedao
United States,US,4,0,"[{'name': 'DeFi', 'count': 3, 'percent': 75.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}]",catchervc
Singapore,SG,3,0,"[{'name': 'Blockchain Infrastructure', 'count': 2, 'percent': 66.67}, {'name': 'Social', 'count': 1, 'percent': 33.33}]",catchervc
Hong Kong,HK,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",catchervc
Estonia,EE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",catchervc
South Korea,KR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",catchervc
United States,US,3,0,"[{'name': 'GameFi', 'count': 2, 'percent': 66.67}, {'name': 'NFT', 'count': 1, 'percent': 33.33}]",ac-capital
Philippines,PH,2,0,"[{'name': 'GameFi', 'count': 2, 'percent': 100.0}]",ac-capital
Singapore,SG,1,0,"[{'name': 'Others', 'count': 1, 'percent': 100.0}]",ac-capital
UAE,AE,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",ac-capital
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",ac-capital
France,FR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",ac-capital
Vietnam,VN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",ac-capital
South Korea,KR,0,1,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",ac-capital
Singapore,SG,3,1,"[{'name': 'DeFi', 'count': 2, 'percent': 50.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'GameFi', 'count': 1, 'percent': 25.0}]",longling-capital
Hong Kong,HK,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",longling-capital
Japan,JP,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",longling-capital
Mexico,MX,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",longling-capital
Switzerland,CH,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",longling-capital
UAE,AE,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",longling-capital
Australia,AU,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",longling-capital
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",longling-capital
Singapore,SG,1,2,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'Social', 'count': 1, 'percent': 33.33}]",vertex-ventures
Hong Kong,HK,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",vertex-ventures
Malta,MT,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",vertex-ventures
United States,US,0,1,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",vertex-ventures
Hong Kong,HK,1,0,"[{'name': 'Others', 'count': 1, 'percent': 100.0}]",pacific-century-group
British Virgin Islands,VG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",pacific-century-group
Argentina,AR,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",uphold
France,FR,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",uphold
Hong Kong,HK,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",daxos-capital
Sweden,SE,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",oasis-labs
United States,US,10,0,"[{'name': 'Social', 'count': 5, 'percent': 50.0}, {'name': 'Blockchain Service', 'count': 4, 'percent': 40.0}, {'name': 'DeFi', 'count': 1, 'percent': 10.0}]",seed-club-ventures
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",seed-club-ventures
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",seed-club-ventures
British Virgin Islands,VG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",seed-club-ventures
United States,US,2,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}]",portal-ventures
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",portal-ventures
United States,US,6,0,"[{'name': 'DeFi', 'count': 4, 'percent': 66.67}, {'name': 'Social', 'count': 1, 'percent': 16.67}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 16.67}]",danish-chaudhry
India,IN,3,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}, {'name': 'NFT', 'count': 1, 'percent': 33.33}]",danish-chaudhry
Puerto Rico,PR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",danish-chaudhry
South Africa,ZA,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",danish-chaudhry
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",danish-chaudhry
Romania,RO,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",danish-chaudhry
Pakistan,PK,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",danish-chaudhry
Canada,CA,1,0,"[{'name': 'Others', 'count': 1, 'percent': 100.0}]",sui-foundation
China,CN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",sui-foundation
South Korea,KR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",sui-foundation
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",sui-foundation
Hong Kong,HK,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",mozaik-capital
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",mozaik-capital
Brazil,BR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",monoceros
Cayman Islands,KY,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",monoceros
France,FR,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",monoceros
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",monoceros
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",defisquared
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",trousdale-ventures
United States,US,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",trousdale-ventures
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}, {'name': 'Social', 'count': 1, 'percent': 33.33}, {'name': 'NFT', 'count': 1, 'percent': 33.33}]",contango-digital-assets
Cayman Islands,KY,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",contango-digital-assets
India,IN,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",contango-digital-assets
Kenya,KE,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",contango-digital-assets
Canada,CA,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",contango-digital-assets
South Africa,ZA,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",contango-digital-assets
Thailand,TH,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",contango-digital-assets
United Kingdom,GB,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",contango-digital-assets
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",contango-digital-assets
Italy,IT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",dext-force
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",dext-force
Taiwan,TW,2,0,"[{'name': 'GameFi', 'count': 2, 'percent': 100.0}]",yoloio
United States,US,2,0,"[{'name': 'NFT', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",yoloio
Republic of the Congo,CG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",yoloio
Nigeria,NG,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",yoloio
Philippines,PH,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",yoloio
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",yoloio
Israel,IL,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",lightshift-capital
Japan,JP,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",lightshift-capital
Spain,ES,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",lightshift-capital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",lightshift-capital
United States,US,4,1,"[{'name': 'Blockchain Infrastructure', 'count': 3, 'percent': 60.0}, {'name': 'CeFi', 'count': 2, 'percent': 40.0}]",p2p-validator
Portugal,PT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",p2p-validator
United States,US,4,0,"[{'name': 'CeFi', 'count': 2, 'percent': 50.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'Social', 'count': 1, 'percent': 25.0}]",altaIr-capital
Germany,DE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",altaIr-capital
Hong Kong,HK,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",oyster-ventures
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",oyster-ventures
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",oyster-ventures
United States,US,2,0,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",hike-ventures
Canada,CA,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",hike-ventures
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",evolution-venture
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",opportuna
United States,US,2,0,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",quantumlight
United States,US,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}]",keisuke-honda-xksk
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",metalpha
United States,US,14,6,"[{'name': 'DeFi', 'count': 4, 'percent': 20.0}, {'name': 'GameFi', 'count': 4, 'percent': 20.0}, {'name': 'Blockchain Infrastructure', 'count': 3, 'percent': 15.0}, {'name': 'Blockchain Service', 'count': 3, 'percent': 15.0}, {'name': 'NFT', 'count': 3, 'percent': 15.0}, {'name': 'CeFi', 'count': 2, 'percent': 10.0}, {'name': 'Chain', 'count': 1, 'percent': 5.0}]",cadenza-ventures
Argentina,AR,2,0,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",cadenza-ventures
Nigeria,NG,2,0,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",cadenza-ventures
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",cadenza-ventures
Hong Kong,HK,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",cadenza-ventures
India,IN,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",cadenza-ventures
Japan,JP,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",cadenza-ventures
South Korea,KR,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",cadenza-ventures
Canada,CA,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",cadenza-ventures
Philippines,PH,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",cadenza-ventures
Singapore,SG,1,0,[],cadenza-ventures
South Africa,ZA,1,0,[],cadenza-ventures
United Kingdom,GB,1,0,[],cadenza-ventures
Colombia,CO,0,1,[],cadenza-ventures
United States,US,9,0,"[{'name': 'Blockchain Infrastructure', 'count': 3, 'percent': 33.33}, {'name': 'Blockchain Service', 'count': 2, 'percent': 22.22}, {'name': 'DeFi', 'count': 2, 'percent': 22.22}, {'name': 'GameFi', 'count': 1, 'percent': 11.11}, {'name': 'Social', 'count': 1, 'percent': 11.11}]",side-door-ventures
Canada,CA,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",side-door-ventures
Cayman Islands,KY,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",side-door-ventures
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",side-door-ventures
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",side-door-ventures
United States,US,11,2,"[{'name': 'Blockchain Service', 'count': 7, 'percent': 53.85}, {'name': 'Blockchain Infrastructure', 'count': 3, 'percent': 23.08}, {'name': 'DeFi', 'count': 2, 'percent': 15.38}, {'name': 'CeFi', 'count': 1, 'percent': 7.69}]",bloccelerate
Germany,DE,2,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",bloccelerate
Belgium,BE,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",bloccelerate
South Africa,ZA,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",bloccelerate
Switzerland,CH,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",bloccelerate
Norway,NO,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",bloccelerate
Israel,IL,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",bloccelerate
United States,US,6,1,"[{'name': 'Blockchain Infrastructure', 'count': 3, 'percent': 42.86}, {'name': 'DeFi', 'count': 3, 'percent': 42.86}, {'name': 'GameFi', 'count': 1, 'percent': 14.29}]",blockwall
France,FR,3,0,"[{'name': 'GameFi', 'count': 3, 'percent': 100.0}]",blockwall
United Kingdom,GB,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",blockwall
Estonia,EE,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",blockwall
Nigeria,NG,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",blockwall
United States,US,2,0,"[{'name': 'Blockchain Infrastructure', 'count': 2, 'percent': 100.0}]",gs-futures
Canada,CA,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",gs-futures
Greece,GR,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",gs-futures
Hong Kong,HK,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",gs-futures
Japan,JP,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",gs-futures
Switzerland,CH,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",gs-futures
United States,US,3,0,"[{'name': 'Blockchain Infrastructure', 'count': 2, 'percent': 66.67}, {'name': 'CeFi', 'count': 1, 'percent': 33.33}]",ap-capital
United States,US,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",scb-limited
United States,US,0,1,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",bolts-capital
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",metamatic
United States,US,20,8,"[{'name': 'Blockchain Service', 'count': 13, 'percent': 46.43}, {'name': 'Social', 'count': 4, 'percent': 14.29}, {'name': 'Blockchain Infrastructure', 'count': 4, 'percent': 14.29}, {'name': 'CeFi', 'count': 3, 'percent': 10.71}, {'name': 'GameFi', 'count': 2, 'percent': 7.14}, {'name': 'DeFi', 'count': 1, 'percent': 3.57}, {'name': 'NFT', 'count': 1, 'percent': 3.57}]",draper-associates
France,FR,2,1,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 100.0}]",draper-associates
Argentina,AR,2,0,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",draper-associates
Australia,AU,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",draper-associates
United Kingdom,GB,1,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",draper-associates
Kenya,KE,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",draper-associates
South Korea,KR,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",draper-associates
Liechtenstein,LI,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",draper-associates
Portugal,PT,0,1,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",draper-associates
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",draper-associates
Switzerland,CH,0,1,[],draper-associates
UAE,AE,0,1,[],draper-associates
Germany,DE,0,1,[],draper-associates
India,IN,0,1,[],draper-associates
United States,US,3,0,"[{'name': 'GameFi', 'count': 2, 'percent': 66.67}, {'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}]",doublejump-tokyo
Japan,JP,2,0,"[{'name': 'GameFi', 'count': 2, 'percent': 100.0}]",doublejump-tokyo
United Kingdom,GB,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}]",alphasigmacap
Israel,IL,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",alphasigmacap
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",alphasigmacap
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",alphasigmacap
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",web3port
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",web3port
Hong Kong,HK,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",taisu-ventures
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",taisu-ventures
Japan,JP,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",taisu-ventures
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",taisu-ventures
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",taisu-ventures
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",taisu-ventures
France,FR,5,2,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 42.86}, {'name': 'CeFi', 'count': 3, 'percent': 42.86}, {'name': 'GameFi', 'count': 1, 'percent': 14.29}]",eurazeo
France,FR,5,0,"[{'name': 'CeFi', 'count': 3, 'percent': 60.0}, {'name': 'Blockchain Service', 'count': 2, 'percent': 40.0}]",isai
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",isai
Japan,JP,2,0,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",evo-fund
France,FR,4,1,"[{'name': 'DeFi', 'count': 3, 'percent': 60.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 20.0}, {'name': 'Social', 'count': 1, 'percent': 20.0}]",stakecapital
Switzerland,CH,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",stakecapital
Germany,DE,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",stakecapital
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",stakecapital
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",stakecapital
Australia,AU,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",stakecapital
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",stakecapital
Hong Kong,HK,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",stakecapital
India,IN,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",stakecapital
United States,US,4,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'DeFi', 'count': 1, 'percent': 25.0}, {'name': 'NFT', 'count': 1, 'percent': 25.0}, {'name': 'Chain', 'count': 1, 'percent': 25.0}]",tykhebv
Germany,DE,1,1,"[{'name': 'NFT', 'count': 2, 'percent': 100.0}]",tykhebv
India,IN,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Social', 'count': 1, 'percent': 50.0}]",tykhebv
Israel,IL,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'GameFi', 'count': 1, 'percent': 50.0}]",tykhebv
Bulgaria,BG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",tykhebv
Hong Kong,HK,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",tykhebv
United States,US,4,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 25.0}, {'name': 'DeFi', 'count': 1, 'percent': 25.0}]",coinswitch
India,IN,3,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}, {'name': 'Social', 'count': 1, 'percent': 33.33}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}]",coinswitch
Singapore,SG,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",coinswitch
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",coinswitch
United States,US,4,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 25.0}, {'name': 'DeFi', 'count': 1, 'percent': 25.0}, {'name': 'CeFi', 'count': 1, 'percent': 25.0}]",k5-global
Israel,IL,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",k5-global
British Virgin Islands,VG,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",k5-global
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",original-capital
Taiwan,TW,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",original-capital
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",original-capital
Georgia,GE,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",menloventures
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",menloventures
United States,US,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",andover-ventures
India,IN,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",pravega-ventures
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",sixth-street
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",supermoon
United States,US,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'Social', 'count': 1, 'percent': 50.0}]",aza-ventures
Japan,JP,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",aza-ventures
Portugal,PT,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",aza-ventures
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",aza-ventures
Sweden,SE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",aza-ventures
United Kingdom,GB,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",aza-ventures
Canada,CA,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",connectico-capital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",connectico-capital
China,CN,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",hash-cib
Singapore,SG,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}]",hash-cib
Spain,ES,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",hash-cib
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",hash-cib
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",hash-cib
United States,US,2,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",smape-capital
Germany,DE,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",smape-capital
India,IN,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",smape-capital
Singapore,SG,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",smape-capital
Switzerland,CH,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",smape-capital
United States,US,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",anti-capital
United States,US,14,5,"[{'name': 'Blockchain Service', 'count': 10, 'percent': 52.63}, {'name': 'NFT', 'count': 7, 'percent': 36.84}, {'name': 'GameFi', 'count': 1, 'percent': 5.26}, {'name': 'Chain', 'count': 1, 'percent': 5.26}]",arca
