id,slug,name,tier,category,country,tabs,fund_slug
9777,boosty-labs,Boosty Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",boosty-labs
9781,dlc-link,DLC.Link,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",dlc-link
9778,the-a-team,The A-Team,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",the-a-team
9089,kommune,Kommune,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",kommune
9692,capsulex-labs,CapsuleX Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",capsulex-labs
9527,pleb-capital,Pleb Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",pleb-capital
9774,protocap,ProtoCap,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",protocap
9704,basedvc,BasedVC,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'portfolio', 'fundingRounds']",basedvc
9773,sorenson-impact,Sorenson Impact,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",sorenson-impact
2970,insignius-capital,Insignius Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Sweden,"['analytics', 'fundingRounds', 'portfolio']",insignius-capital
9804,aj-ventures,AJ Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'upcomingCrowdsales', 'fundingRounds', 'portfolio']",aj-ventures
9772,sky-gardians-capital,Sky Gardians Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",sky-gardians-capital
9805,sqrdao,sqrDAO,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'upcomingCrowdsales', 'fundingRounds', 'portfolio']",sqrdao
9770,01labs,01Labs,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",United States,"['analytics', 'fundingRounds', 'portfolio']",01labs
10077,firestarter,FireStarter,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",firestarter
5532,asteroid-capital,Asteroid Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Canada,"['analytics', 'portfolio', 'fundingRounds']",asteroid-capital
9669,duplicate-capital,Duplicate Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",duplicate-capital
9587,syndicate,Syndicate,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",syndicate
9765,ait-protocol,AIT Protocol,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",ait-protocol
9763,digits-ventures,Digits Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",digits-ventures
9764,pastel-alpha,Pastel Alpha,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",pastel-alpha
9302,castle-capital,Castle Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",castle-capital
9757,ravikant-capital,Ravikant Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",ravikant-capital
9545,barmy,BARMY,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",barmy
9755,new-incubation-ventures,New Incubation Ventures (NIV),4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",new-incubation-ventures
9519,quack-capital,Quack Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",quack-capital
9520,serdao,SerDAO,4.0,"{'id': 7, 'name': 'DAO', 'slug': 'dao'}",,"['analytics', 'fundingRounds', 'portfolio']",serdao
9382,alpha-protocol-ventures,Alpha Protocol Ventures,4.0,"{'id': 2, 'name': 'Incubator', 'slug': 'incubation'}",,"['analytics', 'fundingRounds', 'portfolio']",alpha-protocol-ventures
9727,deepbrainchain,DeepBrainChain,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",Singapore,"['analytics', 'fundingRounds', 'portfolio']",deepbrainchain
9752,eclipse-fi,Eclipse Fi,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",eclipse-fi
9735,morpheus,Morpheus,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",morpheus
9734,northbund-capital,Northbund Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",northbund-capital
9720,innovating-capital,Innovating Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",innovating-capital
9711,goldenchain,GoldenChain,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",goldenchain
9304,agnostic-fund,Agnostic Fund,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Cayman Islands,"['analytics', 'fundingRounds', 'portfolio']",agnostic-fund
9374,rollup-finance,Rollup.Finance,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",rollup-finance
9710,n8-capital,N8.Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",n8-capital
9477,future3-campus,Future3 Campus,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",future3-campus
9456,nural-capital,Nural Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",nural-capital
9465,estoty,Estoty,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",estoty
9701,movebit,MoveBit,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",movebit
9702,supremacy,Supremacy,4.0,"{'id': 2, 'name': 'Incubator', 'slug': 'incubation'}",,"['analytics', 'fundingRounds', 'portfolio']",supremacy
9718,alienswap-labs,AlienSwap Labs,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",alienswap-labs
9423,emchain,Emchain,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",UAE,"['analytics', 'fundingRounds', 'portfolio']",emchain
9689,undercurrent-technologies,Undercurrent Technologies,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Singapore,"['analytics', 'fundingRounds', 'portfolio']",undercurrent-technologies
9679,pudgy-alpha,Pudgy Alpha,4.0,"{'id': 7, 'name': 'DAO', 'slug': 'dao'}",,"['analytics', 'fundingRounds', 'portfolio']",pudgy-alpha
9329,r3,R3,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",United States,"['analytics', 'fundingRounds', 'portfolio']",r3
5730,meteorite-labs,Meteorite Labs,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Japan,"['analytics', 'fundingRounds', 'portfolio']",meteorite-labs
9668,lmax-group,LMAX Group,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",lmax-group
9667,zodia-custody,Zodia Custody,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",zodia-custody
9662,medi-crypto-international,Medi Crypto International,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Indonesia,"['analytics', 'fundingRounds', 'portfolio']",medi-crypto-international
9652,launch-lab,Launch Lab,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",launch-lab
9320,spirit-blockchain,Spirit Blockchain,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Switzerland,"['analytics', 'fundingRounds', 'portfolio']",spirit-blockchain
9640,vsquared-ventures,Vsquared Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Germany,"['analytics', 'fundingRounds', 'portfolio']",vsquared-ventures
9651,simma-capital,Simma Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Colombia,"['analytics', 'fundingRounds', 'portfolio']",simma-capital
9628,coho-deeptech,Coho Deeptech,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",coho-deeptech
9629,motherson-group,Motherson Group,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",India,"['analytics', 'fundingRounds', 'portfolio']",motherson-group
9620,kira-studio,Kira Studio,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",UAE,"['analytics', 'fundingRounds', 'portfolio']",kira-studio
9612,neotokyo,Neotokyo,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",neotokyo
9602,Cricket,Cricket,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",Cricket
9600,froyo,froyo,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",froyo
9442,inovo-vc,Inovo.vc,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Poland,"['analytics', 'fundingRounds', 'portfolio']",inovo-vc
9591,10x-founders,10x Founders,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Germany,"['analytics', 'fundingRounds', 'portfolio']",10x-founders
9590,transform-capital,Transform Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",transform-capital
9372,kaso2ka-ventures,Kaso2ka Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Japan,"['analytics', 'portfolio', 'fundingRounds']",kaso2ka-ventures
9582,actoz-soft,Actoz Soft,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",South Korea,"['analytics', 'fundingRounds', 'portfolio']",actoz-soft
9584,aelf,aelf,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",aelf
9583,cypher9-ventures,Cypher9 Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",cypher9-ventures
9586,masverse,Masverse,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",masverse
31,parachain-ventures,Parachain Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Cayman Islands,"['analytics', 'fundingRounds', 'portfolio']",parachain-ventures
9588,ozdao,OzDAO,4.0,"{'id': 7, 'name': 'DAO', 'slug': 'dao'}",,"['analytics', 'fundingRounds', 'portfolio']",ozdao
5296,chainlayer,Chainlayer,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Netherlands,"['analytics', 'fundingRounds', 'portfolio']",chainlayer
9577,twelve-below,Twelve Below,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",twelve-below
9574,zetachain,ZetaChain,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",zetachain
9572,darkside-capital,Darkside Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Canada,"['analytics', 'fundingRounds', 'portfolio']",darkside-capital
9573,non-fungible-technologies,Non-fungible Technologies,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",non-fungible-technologies
10219,msa-novo,MSA Novo,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",msa-novo
10308,notion,Notion,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['fundingRounds', 'portfolio']",notion
9285,metropolitan-capital,Metropolitan Capital,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",United States,"['analytics', 'fundingRounds', 'portfolio']",metropolitan-capital
9557,mqdc,MQDC,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",mqdc
9580,startgate-com,Startgate.com,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Turkey,"['fundingRounds', 'portfolio']",startgate-com
9218,mobox,MOBOX,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",mobox
9549,imperator,Imperator,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",imperator
10262,art-bocks,Art Blocks,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['fundingRounds', 'portfolio']",art-bocks
9539,cincubator,Cincubator,4.0,"{'id': 2, 'name': 'Incubator', 'slug': 'incubation'}",,"['fundingRounds', 'portfolio']",cincubator
9537,everstate-capital,Everstate Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",China,"['analytics', 'fundingRounds', 'portfolio']",everstate-capital
9530,mirai-dao,Mirai DAO,4.0,"{'id': 7, 'name': 'DAO', 'slug': 'dao'}",UAE,"['analytics', 'fundingRounds', 'portfolio']",mirai-dao
9525,labyrinth-dao,Labyrinth Dao,4.0,"{'id': 7, 'name': 'DAO', 'slug': 'dao'}",,"['analytics', 'fundingRounds', 'portfolio']",labyrinth-dao
9524,octu-ventures,Octu Ventures,4.0,"{'id': 7, 'name': 'DAO', 'slug': 'dao'}",,"['analytics', 'fundingRounds', 'portfolio']",octu-ventures
9528,prodigy-investment,Prodigy Investment,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",prodigy-investment
9523,graph-paper-capital,Graph Paper Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",graph-paper-capital
9247,walden-catalyst,Walden Catalyst,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",walden-catalyst
9514,four-moons,Four Moons,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",four-moons
9516,marketvector,MarketVector,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Germany,"['analytics', 'fundingRounds', 'portfolio']",marketvector
9517,wt-capital,WT Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Australia,"['analytics', 'fundingRounds', 'portfolio']",wt-capital
9511,bscn-gaming,BSCN Gaming,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",bscn-gaming
9508,cartography-capital,Cartography Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",cartography-capital
9507,navi-protocol,NAVI Protocol,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",navi-protocol
9505,main-quad-capital,Main Quad Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",main-quad-capital
9506,kakao-ventures,Kakao Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",South Korea,"['analytics', 'fundingRounds', 'portfolio']",kakao-ventures
9308,jambo,Jambo,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",South Africa,"['analytics', 'fundingRounds', 'portfolio']",jambo
9521,td-capital,TD Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",td-capital
9317,basement-dao,Basement DAO,4.0,"{'id': 7, 'name': 'DAO', 'slug': 'dao'}",,"['analytics', 'fundingRounds', 'portfolio']",basement-dao
9201,eos-network-foundation,EOS Network Foundation,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",United States,"['analytics', 'fundingRounds', 'portfolio']",eos-network-foundation
9498,barn-investimentos,Barn Investimentos,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Brazil,"['analytics', 'fundingRounds', 'portfolio']",barn-investimentos
9496,bunge,Bunge,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",United States,"['analytics', 'fundingRounds', 'portfolio']",bunge
9497,xperiment-ventures,Xperiment Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Argentina,"['analytics', 'fundingRounds', 'portfolio']",xperiment-ventures
831,iverse-vision,iVerse Vision,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",Switzerland,"['analytics', 'fundingRounds', 'portfolio']",iverse-vision
9491,launch-code-capital,Launch Code Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",launch-code-capital
9494,noir-io,Noir.io,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",noir-io
9482,miix-capital,MIIX Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Singapore,"['analytics', 'fundingRounds', 'portfolio']",miix-capital
9759,everdime,Everdime,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['fundingRounds', 'portfolio']",everdime
9468,oneblock,OneBlock+,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",oneblock
9462,zanshin-capital-management,Zanshin Capital Management,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",zanshin-capital-management
9455,phoenix-group,Phoenix Group,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",UAE,"['fundingRounds', 'portfolio']",phoenix-group
9449,hillstone,Hillstone,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",South Korea,"['analytics', 'fundingRounds', 'portfolio']",hillstone
9445,beacon-accelerator,Beacon Accelerator,4.0,"{'id': 2, 'name': 'Incubator', 'slug': 'incubation'}",,"['analytics', 'fundingRounds', 'portfolio']",beacon-accelerator
9434,apex-group,Apex Group,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",apex-group
9435,cth,CTH,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Singapore,"['analytics', 'fundingRounds', 'portfolio']",cth
9432,pampa-energia,Pampa Energia,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",Argentina,"['analytics', 'fundingRounds', 'portfolio']",pampa-energia
11154,paperclip-partners,Paperclip Partners,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",paperclip-partners
9425,sakura-united-platform,SAKURA UNITED PLATFORM,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",Japan,"['analytics', 'fundingRounds', 'portfolio']",sakura-united-platform
9419,ft-partners,FT Partners,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",United States,"['analytics', 'fundingRounds', 'portfolio']",ft-partners
9412,ulta-beauty,Ulta Beauty,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",United States,"['analytics', 'fundingRounds', 'portfolio']",ulta-beauty
9411,whampoa-digital,Whampoa Digital,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",Singapore,"['analytics', 'fundingRounds', 'portfolio']",whampoa-digital
9400,crescendo-equity-partners,Crescendo Equity Partners,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",South Korea,"['fundingRounds', 'portfolio']",crescendo-equity-partners
9405,waveslab-ventures,Waveslab Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",waveslab-ventures
4503,deltahub-capital,DeltaHub Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Philippines,"['analytics', 'upcomingCrowdsales', 'fundingRounds', 'portfolio']",deltahub-capital
9406,bitjungle,BitJungle,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",China,"['fundingRounds', 'portfolio']",bitjungle
9401,cosima-capital,Cosima Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",cosima-capital
9404,research-council-of-norway,Research Council of Norway,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",Norway,"['fundingRounds', 'portfolio']",research-council-of-norway
9402,viral-ventures,Viral Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",viral-ventures
9378,sound-xyz,Sound.xyz,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",United States,"['fundingRounds', 'portfolio']",sound-xyz
9375,mg-investments,M&G Investments,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United Kingdom,"['fundingRounds', 'portfolio']",mg-investments
9363,big-time-games,Big Time Games,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",Argentina,"['analytics', 'fundingRounds', 'portfolio']",big-time-games
9526,proofoftalk,Proof of talk,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",France,"['analytics', 'fundingRounds', 'portfolio']",proofoftalk
9211,homeless-ventures,Homeless Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",homeless-ventures
9303,ms2-capital,MS2 Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",ms2-capital
9347,beglobal,BeGlobal,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",Spain,"['analytics', 'fundingRounds', 'portfolio']",beglobal
9330,cryptopia-vc,Cryptopia VC,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Guatemala,"['analytics', 'fundingRounds', 'portfolio']",cryptopia-vc
9350,dinero,Dinero,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",dinero
9354,millennium-club,Millennium Club,4.0,"{'id': 7, 'name': 'DAO', 'slug': 'dao'}",,"['analytics', 'fundingRounds', 'portfolio']",millennium-club
9335,narcissus-ventures,Narcissus Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",narcissus-ventures
9353,onesixtytwo-digital-capital,OneSixtyTwo Digital Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Cayman Islands,"['analytics', 'fundingRounds', 'portfolio']",onesixtytwo-digital-capital
9356,spiral-dao,Spiral DAO,4.0,"{'id': 7, 'name': 'DAO', 'slug': 'dao'}",,"['analytics', 'fundingRounds', 'portfolio']",spiral-dao
9474,julian-capital,Julian capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",julian-capital
9322,atoia-ventures,Atoia Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",UAE,"['analytics', 'fundingRounds', 'portfolio']",atoia-ventures
9321,k2-associates-investment,K2 & Associates Investment,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Canada,"['analytics', 'fundingRounds', 'portfolio']",k2-associates-investment
9310,credit-agricole,Credit Agricole,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",France,"['analytics', 'fundingRounds', 'portfolio']",credit-agricole
9312,teallink-capital,TealLink Capital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",teallink-capital
9313,hetz-ventures,Hetz Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Israel,"['analytics', 'fundingRounds', 'portfolio']",hetz-ventures
9300,actyus,Actyus,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Spain,"['analytics', 'fundingRounds', 'portfolio']",actyus
9299,crane-earth,Crane Earth,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United Kingdom,"['analytics', 'fundingRounds', 'portfolio']",crane-earth
9295,ksk-angel-fund,KSK Angel Fund,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",ksk-angel-fund
9296,bnbswap-ventures,BNBSwap Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['fundingRounds', 'portfolio']",bnbswap-ventures
9294,j-cam,J-CAM,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",Japan,"['analytics', 'fundingRounds', 'portfolio']",j-cam
9283,aqn-digital,AQN Digital,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",Canada,"['analytics', 'fundingRounds', 'portfolio']",aqn-digital
9290,bitbuy,Bitbuy,4.0,"{'id': 5, 'name': 'Exchange', 'slug': 'exchange'}",Canada,"['fundingRounds', 'portfolio']",bitbuy
9289,bitcoin-ira,Bitcoin IRA,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",United States,"['fundingRounds', 'portfolio']",bitcoin-ira
9287,odos,ODOS,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['analytics', 'fundingRounds', 'portfolio']",odos
9282,outsiders-fund,Outsiders Fund,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",outsiders-fund
9286,rough-draft-ventures,Rough Draft Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United Kingdom,"['analytics', 'fundingRounds', 'portfolio']",rough-draft-ventures
9266,bgx,BGX,4.0,"{'id': 8, 'name': 'Corporation', 'slug': 'corporate'}",,"['fundingRounds', 'portfolio']",bgx
9271,moneyture-ventures,Moneyture Ventures,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",,"['analytics', 'fundingRounds', 'portfolio']",moneyture-ventures
9268,nyu-venture-innovation-fund,NYU Venture Innovation Fund,4.0,"{'id': 3, 'name': 'Venture', 'slug': 'venture'}",United States,"['analytics', 'fundingRounds', 'portfolio']",nyu-venture-innovation-fund
