date,company,amount,stage,category,formatted_amount,timeline,fund_slug
"Apr 13, 2022","{'name': 'Reputation DAO', 'key': 'reputationdao', 'logo': 'https://img.cryptorank.io/coins/60x60.reputation_dao1667300997817.png'}",4750000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$4,750,000","Apr 13, 2022 • Seed",chainlink-capital
"Jan 12, 2021","{'name': 'HQLAx', 'key': 'hqla-x', 'logo': 'https://img.cryptorank.io/coins/60x60.hql_ax1673255037885.png'}",17500000.0,Series B,"{'name': 'CeFi', 'slug': 'ce-fi'}","$17,500,000","Jan 12, 2021 • Series B",deutsche-borse
"Feb 02, 2016","{'name': 'Digital Asset', 'key': 'digital-asset', 'logo': 'https://img.cryptorank.io/coins/60x60.digital_asset1667247107253.png'}",60000000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$60,000,000","Feb 02, 2016 • Undisclosed",deutsche-borse
"Dec 11, 2019","{'name': 'Digital Asset', 'key': 'digital-asset', 'logo': 'https://img.cryptorank.io/coins/60x60.digital_asset1667247107253.png'}",35000000.0,Series C,"{'name': 'DeFi', 'slug': 'defi'}","$35,000,000","Dec 11, 2019 • Series C",deutsche-borse
"Aug 28, 2018","{'name': 'HQLAx', 'key': 'hqla-x', 'logo': 'https://img.cryptorank.io/coins/60x60.hql_ax1673255037885.png'}",10000000.0,Undisclosed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$10,000,000","Aug 28, 2018 • Undisclosed",deutsche-borse
"Apr 18, 2024","{'name': 'HQLAx', 'key': 'hqla-x', 'logo': 'https://img.cryptorank.io/coins/60x60.hql_ax1673255037885.png'}",0.0,Series C,"{'name': 'CeFi', 'slug': 'ce-fi'}",$0,"Apr 18, 2024 • Series C",deutsche-borse
"Apr 18, 2024","{'name': 'Lambda Finance', 'key': 'lambda-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.lambda_finance1713519123741.png'}",1800000.0,Angel,"{'name': 'DeFi', 'slug': 'defi'}","$1,800,000","Apr 18, 2024 • Angel",aladdindao
"Apr 18, 2024","{'name': 'Runes DEX', 'key': 'runes-dex', 'logo': 'https://img.cryptorank.io/coins/60x60.runes_dex1713448781141.png'}",2000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,000,000","Apr 18, 2024 • Seed",boosty-labs
"Apr 18, 2024","{'name': 'Lambda Finance', 'key': 'lambda-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.lambda_finance1713519123741.png'}",1800000.0,Angel,"{'name': 'DeFi', 'slug': 'defi'}","$1,800,000","Apr 18, 2024 • Angel",dlc-link
"Apr 18, 2024","{'name': 'Lambda Finance', 'key': 'lambda-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.lambda_finance1713519123741.png'}",1800000.0,Angel,"{'name': 'DeFi', 'slug': 'defi'}","$1,800,000","Apr 18, 2024 • Angel",the-a-team
"Sep 11, 2023","{'name': '0xPass', 'key': '0-xpass', 'logo': 'https://img.cryptorank.io/coins/60x60.0_x_pass1694439414590.png'}",1800000.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,800,000","Sep 11, 2023 • Pre Seed",kommune
"Feb 28, 2024","{'name': 'ether.fi', 'key': 'ether-fi', 'logo': 'https://img.cryptorank.io/coins/60x60.ether_fi1725627135987.png'}",27000000.0,Series A,"{'name': 'DeFi', 'slug': 'defi'}","$27,000,000","Feb 28, 2024 • Series A",kommune
"Feb 15, 2024","{'name': 'Lava Network', 'key': 'lava-network', 'logo': 'https://img.cryptorank.io/coins/60x60.lava_network1708010150022.png'}",15000000.0,Seed,"{'name': 'Chain', 'slug': 'chain'}","$15,000,000","Feb 15, 2024 • Seed",kommune
"Apr 17, 2024","{'name': 'Ord.io', 'key': 'ord-io', 'logo': 'https://img.cryptorank.io/coins/60x60.ord_io1713363714643.png'}",2000000.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$2,000,000","Apr 17, 2024 • Pre Seed",kommune
"Apr 03, 2024","{'name': 'Gasp', 'key': 'gasp', 'logo': 'https://img.cryptorank.io/coins/60x60.gasp1741092213633.png'}",5000000.0,Undisclosed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$5,000,000","Apr 03, 2024 • Undisclosed",kommune
"May 23, 2022","{'name': 'Element Black', 'key': 'element-black', 'logo': 'https://img.cryptorank.io/coins/60x60.element black1650528286478.png'}",1600000.0,Undisclosed,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}","$1,600,000","May 23, 2022 • Undisclosed",boxmining
"Jan 25, 2024","{'name': '10n8', 'key': '10-n-8', 'logo': 'https://img.cryptorank.io/coins/60x60.10_n_81706271925794.png'}",1500000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$1,500,000","Jan 25, 2024 • Undisclosed",boxmining
"Feb 21, 2024","{'name': 'ZeroLend', 'key': 'zero-lend', 'logo': 'https://img.cryptorank.io/coins/60x60.zero_lend1705406923589.png'}",3000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,000,000","Feb 21, 2024 • Seed",boxmining
"Apr 17, 2024","{'name': 'Plena Finance', 'key': 'plena-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.plena_finance1701345097445.png'}",5000000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Apr 17, 2024 • Undisclosed",boxmining
"Apr 13, 2024","{'name': 'Gull Network', 'key': 'gull-network', 'logo': 'https://img.cryptorank.io/coins/60x60.gull_network1710290300157.png'}",1600000.0,Private Token Sale,"{'name': 'DeFi', 'slug': 'defi'}","$1,600,000","Apr 13, 2024 • Private Token Sale",boxmining
"Oct 07, 2021","{'name': 'DareNFT', 'key': 'dare-nft', 'logo': 'https://img.cryptorank.io/coins/60x60.darenft1633953671604.png'}",2400000.0,Seed,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}","$2,400,000","Oct 07, 2021 • Seed",dec-ventures
"Jan 10, 2022","{'name': 'Tank Wars Zone', 'key': 'tank-wars-zone', 'logo': 'https://img.cryptorank.io/coins/60x60.tank_wars_zone1665407413903.png'}",2370000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$2,370,000","Jan 10, 2022 • Seed",dec-ventures
"Apr 17, 2024","{'name': 'Plena Finance', 'key': 'plena-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.plena_finance1701345097445.png'}",5000000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Apr 17, 2024 • Undisclosed",dec-ventures
"Aug 04, 2023","{'name': 'D8X', 'key': 'd-8-x', 'logo': 'https://img.cryptorank.io/coins/60x60.d_8_x1691401412435.png'}",1500000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,500,000","Aug 04, 2023 • Pre Seed",cryptodiscover
"Apr 20, 2022","{'name': 'IPOR Labs', 'key': 'iporlabs', 'logo': 'https://img.cryptorank.io/coins/60x60.ipor_labs1666886992554.png'}",5550000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$5,550,000","Apr 20, 2022 • Seed",cryptodiscover
"Apr 17, 2024","{'name': 'Aark Digital', 'key': 'aark-digital', 'logo': 'https://img.cryptorank.io/coins/60x60.aark_digital1738574785470.png'}",6000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$6,000,000","Apr 17, 2024 • Seed",cryptodiscover
"Mar 21, 2024","{'name': 'Nebula Revelation', 'key': 'nebula-revelation', 'logo': 'https://img.cryptorank.io/coins/60x60.nebula_revelation1711021337552.png'}",0.0,Strategic,"{'name': 'GameFi', 'slug': 'gamefi'}",$0,"Mar 21, 2024 • Strategic",capsulex-labs
"Apr 17, 2024","{'name': 'Usual', 'key': 'usual', 'logo': 'https://img.cryptorank.io/coins/60x60.usual1713365438645.png'}",7000000.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}","$7,000,000","Apr 17, 2024 • Strategic",capsulex-labs
"Feb 17, 2022","{'name': 'Bullieverse', 'key': 'bullieverse', 'logo': 'https://img.cryptorank.io/coins/60x60.bullieverse1643018583835.png'}",4000000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$4,000,000","Feb 17, 2022 • Seed",kaizen-finance
"Apr 17, 2024","{'name': 'Usual', 'key': 'usual', 'logo': 'https://img.cryptorank.io/coins/60x60.usual1713365438645.png'}",7000000.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}","$7,000,000","Apr 17, 2024 • Strategic",kaizen-finance
"Dec 08, 2023","{'name': 'Ordiswap', 'key': 'ordiswap', 'logo': 'https://img.cryptorank.io/coins/60x60.ordiswap1703764470842.png'}",0.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Dec 08, 2023 • Seed",pleb-capital
"Apr 17, 2024","{'name': 'Usual', 'key': 'usual', 'logo': 'https://img.cryptorank.io/coins/60x60.usual1713365438645.png'}",7000000.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}","$7,000,000","Apr 17, 2024 • Strategic",pleb-capital
"Apr 17, 2024","{'name': 'Centrifuge', 'key': 'centrifuge', 'logo': 'https://img.cryptorank.io/coins/60x60.centrifuge1620375890007.png'}",15000000.0,Series A,"{'name': 'DeFi', 'slug': 'defi'}","$15,000,000","Apr 17, 2024 • Series A",protocap
"Mar 26, 2024","{'name': 'BlockProtocol', 'key': 'blockgames', 'logo': 'https://img.cryptorank.io/coins/60x60.block_games1737032637232.png'}",6000000.0,Undisclosed,"{'name': None, 'slug': None}","$6,000,000","Mar 26, 2024 • Undisclosed",basedvc
"Apr 16, 2024","{'name': 'Saakuru', 'key': 'saakuru', 'logo': 'https://img.cryptorank.io/coins/60x60.saakuru1714048458277.png'}",2400000.0,Private Token Sale,"{'name': 'Chain', 'slug': 'chain'}","$2,400,000","Apr 16, 2024 • Private Token Sale",basedvc
"Oct 19, 2023","{'name': 'Beluga', 'key': 'getbeluga', 'logo': 'https://img.cryptorank.io/coins/60x60.beluga1697788951463.png'}",3999998.0,Seed,"{'name': 'Social', 'slug': 'social'}","$3,999,998","Oct 19, 2023 • Seed",kyber-capital
"Nov 15, 2023","{'name': 'Kinto', 'key': 'kinto', 'logo': 'https://img.cryptorank.io/coins/60x60.kinto1700054881533.png'}",3500000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$3,500,000","Nov 15, 2023 • Undisclosed",kyber-capital
"Mar 07, 2024","{'name': 'Blackwing', 'key': 'blackwing', 'logo': 'https://img.cryptorank.io/coins/60x60.blackwing1709824752018.png'}",4500000.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}","$4,500,000","Mar 07, 2024 • Strategic",kyber-capital
"Jan 01, 2023","{'name': 'Kinto', 'key': 'kinto', 'logo': 'https://img.cryptorank.io/coins/60x60.kinto1700054881533.png'}",1500000.0,Pre Seed,"{'name': 'Chain', 'slug': 'chain'}","$1,500,000","Jan 01, 2023 • Pre Seed",kyber-capital
"Apr 16, 2024","{'name': 'CVEX', 'key': 'cvex', 'logo': 'https://img.cryptorank.io/coins/60x60.cvex1713273207396.png'}",7000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$7,000,000","Apr 16, 2024 • Seed",kyber-capital
"Jan 04, 2022","{'name': 'Metaversal', 'key': 'metaversal', 'logo': 'https://img.cryptorank.io/coins/60x60.metaversal1664893820741.png'}",50000000.0,Series A,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}","$50,000,000","Jan 04, 2022 • Series A",rarible
"Feb 15, 2022","{'name': 'Monavale', 'key': 'monavale', 'logo': 'https://img.cryptorank.io/coins/60x60.monavale1607335541692.png'}",100000.0,Grant,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}","$100,000","Feb 15, 2022 • Grant",rarible
"Apr 16, 2024","{'name': 'Saakuru', 'key': 'saakuru', 'logo': 'https://img.cryptorank.io/coins/60x60.saakuru1714048458277.png'}",2400000.0,Private Token Sale,"{'name': 'Chain', 'slug': 'chain'}","$2,400,000","Apr 16, 2024 • Private Token Sale",rarible
"Oct 18, 2021","{'name': 'Obol Technologies', 'key': 'obol-technologies', 'logo': 'https://img.cryptorank.io/coins/60x60.obol_technologies1670853788554.png'}",6150000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$6,150,000","Oct 18, 2021 • Seed",stakefish
"Mar 24, 2022","{'name': 'Archway', 'key': 'archway', 'logo': 'https://img.cryptorank.io/coins/60x60.archway1668000126543.png'}",21000000.0,Seed,"{'name': 'Chain', 'slug': 'chain'}","$21,000,000","Mar 24, 2022 • Seed",stakefish
"Apr 16, 2024","{'name': 'Puffer Finance', 'key': 'puffer-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.puffer_finance1691567790627.png'}",18000000.0,Series A,"{'name': 'DeFi', 'slug': 'defi'}","$18,000,000","Apr 16, 2024 • Series A",stakefish
"Apr 16, 2024","{'name': 'Homium', 'key': 'homium', 'logo': 'https://img.cryptorank.io/coins/60x60.homium1713338929221.png'}",10000000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$10,000,000","Apr 16, 2024 • Series A",sorenson-impact
"Mar 18, 2022","{'name': 'metaENGINE', 'key': 'metaengine', 'logo': 'https://img.cryptorank.io/coins/60x60.meta_engine1714129497189.png'}",4000000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$4,000,000","Mar 18, 2022 • Seed",insignius-capital
"Mar 14, 2022","{'name': 'Ajuna', 'key': 'ajuna', 'logo': 'https://img.cryptorank.io/coins/60x60.ajuna1668767560065.png'}",3800000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$3,800,000","Mar 14, 2022 • Undisclosed",insignius-capital
"Dec 12, 2023","{'name': 'Hackless', 'key': 'hackless', 'logo': 'https://img.cryptorank.io/coins/60x60.hackless1702458256162.png'}",1200000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,200,000","Dec 12, 2023 • Undisclosed",insignius-capital
"Dec 05, 2023","{'name': 'Ten (Obscuro)', 'key': 'tenprotocol', 'logo': 'https://img.cryptorank.io/coins/60x60.ten_obscuro1720625202851.png'}",7500000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$7,500,000","Dec 05, 2023 • Undisclosed",insignius-capital
"Apr 15, 2024","{'name': 'YieldNest', 'key': 'yieldnest', 'logo': 'https://img.cryptorank.io/coins/60x60.yield_nest1713866601055.png'}",5200000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$5,200,000","Apr 15, 2024 • Undisclosed",insignius-capital
"Jul 19, 2022","{'name': 'XLD Finance', 'key': 'xldfinance', 'logo': 'https://img.cryptorank.io/coins/60x60.xld_finance1664871110885.png'}",13000000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$13,000,000","Jul 19, 2022 • Strategic",firexcapital
"Feb 13, 2023","{'name': 'Empires Not Vampires', 'key': 'empires-not-vampires', 'logo': 'https://img.cryptorank.io/coins/60x60.empires_not_vampires1676364834103.png'}",1000000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$1,000,000","Feb 13, 2023 • Undisclosed",firexcapital
"Apr 15, 2024","{'name': 'Paradise Tycoon', 'key': 'paradise-tycoon', 'logo': 'https://img.cryptorank.io/coins/60x60.paradise_tycoon1711640292963.png'}",2000000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$2,000,000","Apr 15, 2024 • Seed",firexcapital
"Apr 15, 2024","{'name': 'Paradise Tycoon', 'key': 'paradise-tycoon', 'logo': 'https://img.cryptorank.io/coins/60x60.paradise_tycoon1711640292963.png'}",2000000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$2,000,000","Apr 15, 2024 • Seed",aj-ventures
"Apr 15, 2024","{'name': 'RWA Inc', 'key': 'rwa-inc', 'logo': 'https://img.cryptorank.io/coins/60x60.rwa_inc1732707235533.png'}",1175000.0,Private Token Sale,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,175,000","Apr 15, 2024 • Private Token Sale",sky-gardians-capital
"Apr 15, 2024","{'name': 'Paradise Tycoon', 'key': 'paradise-tycoon', 'logo': 'https://img.cryptorank.io/coins/60x60.paradise_tycoon1711640292963.png'}",2000000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$2,000,000","Apr 15, 2024 • Seed",sqrdao
"Apr 14, 2024","{'name': 'Aligned Layer', 'key': 'aligned-layer', 'logo': 'https://img.cryptorank.io/coins/60x60.aligned_layer1735575454603.png'}",2600000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$2,600,000","Apr 14, 2024 • Seed",01labs
"Apr 14, 2024","{'name': 'OpenPad', 'key': 'openpad', 'logo': 'https://img.cryptorank.io/coins/60x60.open_pad1723720597521.png'}",1100000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,100,000","Apr 14, 2024 • Undisclosed",firestarter
"Sep 09, 2022","{'name': 'Pegaxy', 'key': 'pegaxy', 'logo': 'https://img.cryptorank.io/coins/60x60.pegaxy1648736895646.png'}",2500000.0,Private Token Sale,"{'name': 'GameFi', 'slug': 'gamefi'}","$2,500,000","Sep 09, 2022 • Private Token Sale",asteroid-capital
"Jan 11, 2024","{'name': 'Kasu', 'key': 'kasu', 'logo': 'https://img.cryptorank.io/coins/60x60.kasu1705046133087.png'}",3000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,000,000","Jan 11, 2024 • Seed",asteroid-capital
"Feb 21, 2024","{'name': 'ZeroLend', 'key': 'zero-lend', 'logo': 'https://img.cryptorank.io/coins/60x60.zero_lend1705406923589.png'}",3000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,000,000","Feb 21, 2024 • Seed",asteroid-capital
"Apr 13, 2024","{'name': 'Gull Network', 'key': 'gull-network', 'logo': 'https://img.cryptorank.io/coins/60x60.gull_network1710290300157.png'}",1600000.0,Private Token Sale,"{'name': 'DeFi', 'slug': 'defi'}","$1,600,000","Apr 13, 2024 • Private Token Sale",asteroid-capital
"Apr 02, 2024","{'name': 'Xraders', 'key': 'xraders', 'logo': 'https://img.cryptorank.io/coins/60x60.xraders1712048864602.png'}",2100000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$2,100,000","Apr 02, 2024 • Seed",asteroid-capital
"Nov 30, 2022","{'name': 'Finery Markets', 'key': 'finery-markets', 'logo': 'https://img.cryptorank.io/coins/60x60.finery_markets1669884827510.png'}",5500000.0,Seed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$5,500,000","Nov 30, 2022 • Seed",g1-ventures
"Nov 29, 2023","{'name': 'Coinchange', 'key': 'coinchange', 'logo': 'https://img.cryptorank.io/coins/60x60.coinchange1701257419700.png'}",10000000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$10,000,000","Nov 29, 2023 • Undisclosed",g1-ventures
"Feb 27, 2024","{'name': 'Arkis', 'key': 'arkis', 'logo': 'https://img.cryptorank.io/coins/60x60.arkis1709128027167.png'}",2250000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,250,000","Feb 27, 2024 • Pre Seed",g1-ventures
"Aug 04, 2023","{'name': 'D8X', 'key': 'd-8-x', 'logo': 'https://img.cryptorank.io/coins/60x60.d_8_x1691401412435.png'}",1500000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,500,000","Aug 04, 2023 • Pre Seed",g1-ventures
"Apr 11, 2024","{'name': 'Azuro', 'key': 'azuro', 'logo': 'https://img.cryptorank.io/coins/60x60.azuro1711637102486.png'}",3500000.0,Presale,"{'name': 'DeFi', 'slug': 'defi'}","$3,500,000","Apr 11, 2024 • Presale",g1-ventures
"Sep 27, 2023","{'name': 'Restake Finance', 'key': 'restake-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.restake_finance1703160336214.png'}",500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$500,000","Sep 27, 2023 • Seed",dcdao
"Mar 13, 2024","{'name': 'Fjord Foundry', 'key': 'fjord-foundry', 'logo': 'https://img.cryptorank.io/coins/60x60.fjord_foundry1709112428269.png'}",4300000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$4,300,000","Mar 13, 2024 • Seed",dcdao
"Jan 08, 2024","{'name': 'Befy', 'key': 'befy', 'logo': 'https://img.cryptorank.io/coins/60x60.befy1706882293897.png'}",230000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$230,000","Jan 08, 2024 • Seed",dcdao
"Apr 11, 2024","{'name': 'Jigsaw', 'key': 'jigsaw', 'logo': 'https://img.cryptorank.io/coins/60x60.jigsaw1712831057153.png'}",0.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Apr 11, 2024 • Undisclosed",dcdao
"Sep 27, 2023","{'name': 'Restake Finance', 'key': 'restake-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.restake_finance1703160336214.png'}",500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$500,000","Sep 27, 2023 • Seed",moni
"Mar 25, 2024","{'name': 'Stabble', 'key': 'stabble', 'logo': 'https://img.cryptorank.io/coins/60x60.stabble1706696732359.png'}",1560000.0,Private Token Sale,"{'name': 'DeFi', 'slug': 'defi'}","$1,560,000","Mar 25, 2024 • Private Token Sale",moni
"Feb 05, 2024","{'name': 'Kodiak ', 'key': 'kodiakfi', 'logo': 'https://img.cryptorank.io/coins/60x60.kodiak1707145168690.png'}",2000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,000,000","Feb 05, 2024 • Seed",moni
"Apr 11, 2024","{'name': 'NavyAI', 'key': 'navyai', 'logo': 'https://img.cryptorank.io/coins/60x60.navy_ai1712918385055.png'}",0.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}",$0,"Apr 11, 2024 • Seed",moni
"Mar 13, 2024","{'name': 'Munchables', 'key': 'munchables', 'logo': 'https://img.cryptorank.io/coins/60x60.munchables1709130290085.png'}",0.0,Pre Seed,"{'name': 'GameFi', 'slug': 'gamefi'}",$0,"Mar 13, 2024 • Pre Seed",duplicate-capital
"Apr 11, 2024","{'name': 'Jigsaw', 'key': 'jigsaw', 'logo': 'https://img.cryptorank.io/coins/60x60.jigsaw1712831057153.png'}",0.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Apr 11, 2024 • Undisclosed",duplicate-capital
"Feb 19, 2024","{'name': 'Tornado Blast', 'key': 'tornado-blast', 'logo': 'https://img.cryptorank.io/coins/60x60.tornado_blast1708419818140.png'}",0.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Feb 19, 2024 • Strategic",syndicate
"Apr 11, 2024","{'name': 'Mayan', 'key': 'mayan', 'logo': 'https://img.cryptorank.io/coins/60x60.mayan1712842923789.png'}",3000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$3,000,000","Apr 11, 2024 • Seed",syndicate
"Apr 11, 2024","{'name': 'Sharpe AI', 'key': 'shrape', 'logo': 'https://img.cryptorank.io/coins/60x60.sharpe1712739842935.png'}",0.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Apr 11, 2024 • Seed",ait-protocol
"Apr 11, 2024","{'name': 'Jigsaw', 'key': 'jigsaw', 'logo': 'https://img.cryptorank.io/coins/60x60.jigsaw1712831057153.png'}",0.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Apr 11, 2024 • Undisclosed",digits-ventures
"Apr 11, 2024","{'name': 'Jigsaw', 'key': 'jigsaw', 'logo': 'https://img.cryptorank.io/coins/60x60.jigsaw1712831057153.png'}",0.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Apr 11, 2024 • Undisclosed",pastel-alpha
"Sep 07, 2023","{'name': 'OpenCover', 'key': 'opencover', 'logo': 'https://img.cryptorank.io/coins/60x60.open_cover1694165785430.png'}",4600000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$4,600,000","Sep 07, 2023 • Seed",village-global
"Oct 05, 2022","{'name': 'Lasso Labs', 'key': 'lasso-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.lasso_labs1665043893877.png'}",4200000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$4,200,000","Oct 05, 2022 • Undisclosed",village-global
"May 23, 2023","{'name': 'Lab.bio', 'key': 'labdao', 'logo': 'https://img.cryptorank.io/coins/60x60.lab_dao1684852006369.png'}",3600000.0,Undisclosed,"{'name': 'Social', 'slug': 'social'}","$3,600,000","May 23, 2023 • Undisclosed",village-global
"Feb 15, 2023","{'name': 'Alongside Crypto Market Index', 'key': 'alongside-crypto-market-index', 'logo': 'https://img.cryptorank.io/coins/60x60.alongside_crypto_market_index1671455991371.png'}",11000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$11,000,000","Feb 15, 2023 • Seed",village-global
"Apr 10, 2024","{'name': 'Alpen Labs', 'key': 'alpen-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.alpen_labs1712763230525.png'}",10600000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$10,600,000","Apr 10, 2024 • Seed",village-global
"May 16, 2022","{'name': 'Hoseki', 'key': 'hoseki', 'logo': 'https://img.cryptorank.io/coins/60x60.hoseki1670320102901.png'}",0.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"May 16, 2022 • Seed",stillmark
"May 16, 2022","{'name': 'Pnkfrg', 'key': 'pnkfrg', 'logo': 'https://img.cryptorank.io/coins/60x60.pnkfrg1670321623500.png'}",3000000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$3,000,000","May 16, 2022 • Seed",stillmark
"Dec 06, 2022","{'name': 'Gridless', 'key': 'gridless', 'logo': 'https://img.cryptorank.io/coins/60x60.gridless1670403861931.png'}",2000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$2,000,000","Dec 06, 2022 • Seed",stillmark
"Apr 25, 2023","{'name': 'Amboss', 'key': 'amboss', 'logo': 'https://img.cryptorank.io/coins/60x60.amboss1682497094810.png'}",4000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$4,000,000","Apr 25, 2023 • Seed",stillmark
"Apr 10, 2024","{'name': 'Alpen Labs', 'key': 'alpen-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.alpen_labs1712763230525.png'}",10600000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$10,600,000","Apr 10, 2024 • Seed",stillmark
"May 16, 2023","{'name': 'Auradine', 'key': 'auradine', 'logo': 'https://img.cryptorank.io/coins/60x60.auradine1684244931555.png'}",81000000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$81,000,000","May 16, 2023 • Series A",mayfield
"Jun 01, 2022","{'name': 'TRIPP', 'key': 'tripp', 'logo': 'https://img.cryptorank.io/coins/60x60.tripp1665740192473.png'}",11200000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$11,200,000","Jun 01, 2022 • Undisclosed",mayfield
