name,code,normal,lead,categories,fund_slug
Estonia,EE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",hartmann-capital
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",hartmann-capital
United States,US,2,0,"[{'name': 'GameFi', 'count': 2, 'percent': 100.0}]",supercell
Germany,DE,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",supercell
Spain,ES,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",supercell
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",supercell
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",phemex-venture
United States,US,4,2,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 50.0}, {'name': 'CeFi', 'count': 2, 'percent': 33.33}, {'name': 'Chain', 'count': 1, 'percent': 16.67}]",bitmain
Norway,NO,3,0,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 100.0}]",bitmain
Argentina,AR,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",bitmain
Singapore,SG,0,2,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",bitmain
Israel,IL,1,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",bitmain
Taiwan,TW,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",bitmain
Switzerland,CH,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",bitmain
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",theta-blockchain-ventures
Germany,DE,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",theta-blockchain-ventures
United States,US,4,0,"[{'name': 'DeFi', 'count': 3, 'percent': 75.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}]",d64ventures
India,IN,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",d64ventures
Bulgaria,BG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",d64ventures
Switzerland,CH,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",d64ventures
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",d64ventures
Spain,ES,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",d64ventures
Lithuania,LT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",d64ventures
Estonia,EE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",safe-ecosystem-foundation
India,IN,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",safe-ecosystem-foundation
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",safe-ecosystem-foundation
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",safe-ecosystem-foundation
United States,US,6,1,"[{'name': 'Blockchain Service', 'count': 5, 'percent': 71.43}, {'name': 'CeFi', 'count': 2, 'percent': 28.57}]",bny-mellon
Luxembourg,LU,2,0,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",bny-mellon
United Kingdom,GB,2,0,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",bny-mellon
France,FR,1,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Social', 'count': 1, 'percent': 50.0}]",bnp-paribas
Luxembourg,LU,2,0,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",bnp-paribas
United Kingdom,GB,1,1,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",bnp-paribas
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",bnp-paribas
France,FR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",future-fund
Singapore,SG,0,1,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",future-fund
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",future-fund
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",tsv-cap
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",chainlink-capital
Australia,AU,0,1,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",chainlink-capital
Luxembourg,LU,3,0,"[{'name': 'CeFi', 'count': 3, 'percent': 100.0}]",deutsche-borse
United States,US,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",deutsche-borse
United States,US,3,1,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 75.0}, {'name': 'DeFi', 'count': 1, 'percent': 25.0}]",kommune
Switzerland,CH,3,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 33.33}, {'name': 'Chain', 'count': 1, 'percent': 33.33}]",kommune
United Kingdom,GB,3,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}]",kommune
Cayman Islands,KY,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",kommune
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",kommune
Germany,DE,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",kommune
Hong Kong,HK,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",kommune
Hong Kong,HK,0,1,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",boxmining
South Korea,KR,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",boxmining
Lithuania,LT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",boxmining
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",boxmining
Singapore,SG,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",dec-ventures
Vietnam,VN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",dec-ventures
Switzerland,CH,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",cryptodiscover
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",kaizen-finance
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",protocap
Taiwan,TW,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",kyber-capital
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",kyber-capital
United States,US,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",rarible
United States,US,2,0,"[{'name': 'DeFi', 'count': 1, 'percent': 50.0}, {'name': 'Chain', 'count': 1, 'percent': 50.0}]",stakefish
United States,US,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",sorenson-impact
France,FR,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'GameFi', 'count': 1, 'percent': 50.0}]",insignius-capital
United Kingdom,GB,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",insignius-capital
Singapore,SG,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",insignius-capital
Czech Republic,CZ,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",insignius-capital
Switzerland,CH,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",insignius-capital
Thailand,TH,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",insignius-capital
Sweden,SE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",insignius-capital
New Zealand,NZ,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",insignius-capital
Finland,FI,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",firexcapital
Philippines,PH,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",firexcapital
Australia,AU,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",asteroid-capital
Canada,CA,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",asteroid-capital
UAE,AE,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",asteroid-capital
Vietnam,VN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",asteroid-capital
United States,US,4,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 40.0}, {'name': 'Blockchain Infrastructure', 'count': 2, 'percent': 40.0}, {'name': 'DeFi', 'count': 1, 'percent': 20.0}]",g1-ventures
United Kingdom,GB,3,0,"[{'name': 'DeFi', 'count': 3, 'percent': 100.0}]",g1-ventures
Cyprus,CY,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",g1-ventures
Luxembourg,LU,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",g1-ventures
Switzerland,CH,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",g1-ventures
United States,US,13,1,"[{'name': 'Blockchain Service', 'count': 9, 'percent': 64.29}, {'name': 'DeFi', 'count': 2, 'percent': 14.29}, {'name': 'Social', 'count': 1, 'percent': 7.14}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 7.14}, {'name': 'NFT', 'count': 1, 'percent': 7.14}]",village-global
Switzerland,CH,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",village-global
United States,US,4,1,"[{'name': 'Blockchain Service', 'count': 4, 'percent': 80.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 20.0}]",stillmark
Germany,DE,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",stillmark
Ghana,GH,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",stillmark
Guatemala,GT,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",stillmark
United States,US,7,3,"[{'name': 'Blockchain Service', 'count': 7, 'percent': 70.0}, {'name': 'Social', 'count': 1, 'percent': 10.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 10.0}, {'name': 'CeFi', 'count': 1, 'percent': 10.0}]",mayfield
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",mvp-ventures
Canada,CA,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",mvp-ventures
United States,US,2,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 33.33}]",stepstone-group
Japan,JP,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",stepstone-group
Israel,IL,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",maverick-ventures-israel
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",maverick-ventures-israel
United States,US,1,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",celesta-capital
United States,US,5,0,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 60.0}, {'name': 'GameFi', 'count': 1, 'percent': 20.0}, {'name': 'CeFi', 'count': 1, 'percent': 20.0}]",gbic
South Korea,KR,3,0,"[{'name': 'DeFi', 'count': 2, 'percent': 66.67}, {'name': 'NFT', 'count': 1, 'percent': 33.33}]",gbic
India,IN,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}]",gbic
Singapore,SG,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",gbic
Hong Kong,HK,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Chain', 'count': 1, 'percent': 50.0}]",gbic
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",gbic
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",gbic
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",vista-lab
South Korea,KR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",vista-lab
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",new-incubation-ventures
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",portico-ventures
Canada,CA,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",portico-ventures
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",portico-ventures
Ukraine,UA,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",portico-ventures
UAE,AE,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",portico-ventures
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",portico-ventures
UAE,AE,3,0,"[{'name': 'GameFi', 'count': 1, 'percent': 33.33}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}, {'name': 'Chain', 'count': 1, 'percent': 33.33}]",launchpool
Nigeria,NG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",launchpool
Norway,NO,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",launchpool
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",launchpool
China,CN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",drk-lab
Israel,IL,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",sheesha-finance
Estonia,EE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",sheesha-finance
UAE,AE,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",sheesha-finance
Ireland,IE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",top-7
China,CN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",nervoscorp
Hong Kong,HK,3,0,"[{'name': 'Others', 'count': 3, 'percent': 100.0}]",gobi-partners
Singapore,SG,0,1,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",gobi-partners
South Korea,KR,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",nexus-one
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",nexus-one
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",titancapital
Thailand,TH,0,1,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",titancapital
United States,US,6,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 33.33}, {'name': 'GameFi', 'count': 1, 'percent': 16.67}, {'name': 'Social', 'count': 1, 'percent': 16.67}, {'name': 'DeFi', 'count': 1, 'percent': 16.67}, {'name': 'CeFi', 'count': 1, 'percent': 16.67}]",ww-ventures
Portugal,PT,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",ww-ventures
Puerto Rico,PR,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",ww-ventures
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",ww-ventures
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}]",valhalla-ventures
Canada,CA,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",valhalla-ventures
Switzerland,CH,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",valhalla-ventures
Spain,ES,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",clearsky
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",clearsky
United States,US,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",innovating-capital
United States,US,5,0,"[{'name': 'NFT', 'count': 3, 'percent': 60.0}, {'name': 'GameFi', 'count': 1, 'percent': 20.0}, {'name': 'DeFi', 'count': 1, 'percent': 20.0}]",focus-labs
Netherlands,NL,2,0,"[{'name': 'DeFi', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",focus-labs
China,CN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",focus-labs
Hong Kong,HK,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",focus-labs
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",focus-labs
United States,US,3,8,"[{'name': 'Blockchain Service', 'count': 6, 'percent': 54.55}, {'name': 'CeFi', 'count': 3, 'percent': 27.27}, {'name': 'GameFi', 'count': 1, 'percent': 9.09}, {'name': 'Social', 'count': 1, 'percent': 9.09}]",medici-ventures
Belgium,BE,1,1,"[{'name': 'Social', 'count': 2, 'percent': 100.0}]",medici-ventures
Argentina,AR,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",medici-ventures
United States,US,4,0,"[{'name': 'NFT', 'count': 2, 'percent': 50.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'Social', 'count': 1, 'percent': 25.0}]",pareto
France,FR,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",pareto
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",pareto
Germany,DE,0,2,"[{'name': 'GameFi', 'count': 2, 'percent': 100.0}]",negentropycapital
France,FR,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",cathay-capital
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",cathay-capital
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",cathay-capital
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",oss-capital
Singapore,SG,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",taihill-venture
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",taihill-venture
Australia,AU,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",goldenchain
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",goldenchain
France,FR,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",theia-ventures
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",theia-ventures
Germany,DE,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",agnostic-fund
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",agnostic-fund
United Kingdom,GB,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",agnostic-fund
Australia,AU,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",rising-capital
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",rising-capital
France,FR,2,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}]",one-ragtime
Hong Kong,HK,1,1,"[{'name': 'Chain', 'count': 2, 'percent': 100.0}]",one-ragtime
Canada,CA,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",axion-asia
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",axion-asia
South Korea,KR,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",rollup-finance
Australia,AU,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",n8-capital
United States,US,5,0,"[{'name': 'Blockchain Service', 'count': 4, 'percent': 80.0}, {'name': 'Social', 'count': 1, 'percent': 20.0}]",cultur3-capital
Singapore,SG,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'GameFi', 'count': 1, 'percent': 50.0}]",cultur3-capital
United Kingdom,GB,2,0,"[{'name': 'NFT', 'count': 2, 'percent': 100.0}]",cultur3-capital
Vietnam,VN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",cultur3-capital
United States,US,4,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'GameFi', 'count': 1, 'percent': 25.0}, {'name': 'Social', 'count': 1, 'percent': 25.0}, {'name': 'CeFi', 'count': 1, 'percent': 25.0}]",2-punks-capital
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",2-punks-capital
Canada,CA,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",future3-campus
Australia,AU,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",nural-capital
Poland,PL,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",estoty
Kenya,KE,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",mission-street-ventures
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",mission-street-ventures
Singapore,SG,1,0,"[{'name': 'Others', 'count': 1, 'percent': 100.0}]",bip32-ventures
Vietnam,VN,0,1,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",bip32-ventures
Singapore,SG,4,0,"[{'name': 'DeFi', 'count': 2, 'percent': 50.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'NFT', 'count': 1, 'percent': 25.0}]",m77-ventures
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",m77-ventures
United States,US,9,0,"[{'name': 'DeFi', 'count': 5, 'percent': 55.56}, {'name': 'CeFi', 'count': 3, 'percent': 33.33}, {'name': 'Blockchain Service', 'count': 1, 'percent': 11.11}]",ascend-ex
United Kingdom,GB,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",ascend-ex
Bulgaria,BG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",ascend-ex
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",ascend-ex
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",ascend-ex
Spain,ES,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",ascend-ex
United States,US,8,0,"[{'name': 'Blockchain Infrastructure', 'count': 3, 'percent': 37.5}, {'name': 'DeFi', 'count': 2, 'percent': 25.0}, {'name': 'CeFi', 'count': 2, 'percent': 25.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 12.5}]",monday-capital
United Kingdom,GB,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",monday-capital
China,CN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",monday-capital
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",monday-capital
China,CN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",ymcapital
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",ymcapital
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",ymcapital
Canada,CA,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",bluenode-capital
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",bluenode-capital
China,CN,0,1,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",qf-capital
Bulgaria,BG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",spec-capital
Singapore,SG,6,1,"[{'name': 'GameFi', 'count': 3, 'percent': 42.86}, {'name': 'Social', 'count': 1, 'percent': 14.29}, {'name': 'DeFi', 'count': 1, 'percent': 14.29}, {'name': 'CeFi', 'count': 1, 'percent': 14.29}, {'name': 'Chain', 'count': 1, 'percent': 14.29}]",arcane-group
China,CN,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",arcane-group
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",arcane-group
United States,US,2,0,"[{'name': 'Social', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",apollodao
Hong Kong,HK,5,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 40.0}, {'name': 'GameFi', 'count': 1, 'percent': 20.0}, {'name': 'DeFi', 'count': 1, 'percent': 20.0}, {'name': 'Chain', 'count': 1, 'percent': 20.0}]",blackpine
Hong Kong,HK,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",pulsar-trading
Kenya,KE,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",pulsar-trading
Puerto Rico,PR,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",pulsar-trading
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",pulsar-trading
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",pulsar-trading
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",shorooq-partners
Hong Kong,HK,0,1,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",shorooq-partners
Singapore,SG,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",shorooq-partners
Belgium,BE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",fuse-capital
Brazil,BR,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",fuse-capital
Hong Kong,HK,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",fuse-capital
Germany,DE,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",three-point
Hong Kong,HK,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",three-point
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",three-point
Portugal,PT,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",apex-capital
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",apex-capital
Hong Kong,HK,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",virtuzone
Taiwan,TW,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",innovion
United States,US,17,9,"[{'name': 'Blockchain Service', 'count': 15, 'percent': 57.69}, {'name': 'NFT', 'count': 4, 'percent': 15.38}, {'name': 'Social', 'count': 2, 'percent': 7.69}, {'name': 'CeFi', 'count': 2, 'percent': 7.69}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 3.85}, {'name': 'GameFi', 'count': 1, 'percent': 3.85}, {'name': 'DeFi', 'count': 1, 'percent': 3.85}]",liberty-city-ventures
Hong Kong,HK,7,1,"[{'name': 'Others', 'count': 5, 'percent': 62.5}, {'name': 'Blockchain Service', 'count': 2, 'percent': 25.0}, {'name': 'CeFi', 'count': 1, 'percent': 12.5}]",liberty-city-ventures
