range,percentage,min,max,fund_slug
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sinovation-ventures
"$50,000,000+",0.0,50000000,,sinovation-ventures
"$0 - $1,000,000",0.0,0,1000000.0,gradient-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,gradient-ventures
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,gradient-ventures
"$10,000,000 - $20,000,000",40.0,10000000,20000000.0,gradient-ventures
"$20,000,000 - $50,000,000",40.0,20000000,50000000.0,gradient-ventures
"$50,000,000+",0.0,50000000,,gradient-ventures
"$0 - $1,000,000",0.0,0,1000000.0,draper-goren-holm
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,draper-goren-holm
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,draper-goren-holm
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,draper-goren-holm
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,draper-goren-holm
"$50,000,000+",0.0,50000000,,draper-goren-holm
"$0 - $1,000,000",0.0,0,1000000.0,acura-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,acura-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,acura-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,acura-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,acura-capital
"$50,000,000+",0.0,50000000,,acura-capital
"$0 - $1,000,000",0.0,0,1000000.0,draper-round-table
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,draper-round-table
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,draper-round-table
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,draper-round-table
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,draper-round-table
"$50,000,000+",0.0,50000000,,draper-round-table
"$0 - $1,000,000",0.0,0,1000000.0,shrug-capital
"$1,000,000 - $3,000,000",7.69,1000000,3000000.0,shrug-capital
"$3,000,000 - $10,000,000",53.85,3000000,10000000.0,shrug-capital
"$10,000,000 - $20,000,000",15.38,10000000,20000000.0,shrug-capital
"$20,000,000 - $50,000,000",15.38,20000000,50000000.0,shrug-capital
"$50,000,000+",7.69,50000000,,shrug-capital
"$0 - $1,000,000",0.0,0,1000000.0,susa-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,susa-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,susa-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,susa-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,susa-ventures
"$50,000,000+",0.0,50000000,,susa-ventures
"$0 - $1,000,000",0.0,0,1000000.0,100-100-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,100-100-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,100-100-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,100-100-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,100-100-ventures
"$50,000,000+",0.0,50000000,,100-100-ventures
"$0 - $1,000,000",0.0,0,1000000.0,atinum-investment
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,atinum-investment
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,atinum-investment
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,atinum-investment
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,atinum-investment
"$50,000,000+",0.0,50000000,,atinum-investment
"$0 - $1,000,000",0.0,0,1000000.0,asphere-innovations
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,asphere-innovations
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,asphere-innovations
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,asphere-innovations
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,asphere-innovations
"$50,000,000+",0.0,50000000,,asphere-innovations
"$0 - $1,000,000",0.0,0,1000000.0,credix
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,credix
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,credix
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,credix
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,credix
"$50,000,000+",0.0,50000000,,credix
"$0 - $1,000,000",0.0,0,1000000.0,contrary
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,contrary
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,contrary
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,contrary
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,contrary
"$50,000,000+",0.0,50000000,,contrary
"$0 - $1,000,000",100.0,0,1000000.0,polkabridge-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,polkabridge-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,polkabridge-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,polkabridge-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,polkabridge-ventures
"$50,000,000+",0.0,50000000,,polkabridge-ventures
"$0 - $1,000,000",0.0,0,1000000.0,struck-capital
"$1,000,000 - $3,000,000",8.33,1000000,3000000.0,struck-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,struck-capital
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,struck-capital
"$20,000,000 - $50,000,000",16.67,20000000,50000000.0,struck-capital
"$50,000,000+",0.0,50000000,,struck-capital
"$0 - $1,000,000",0.0,0,1000000.0,own-fund
"$1,000,000 - $3,000,000",80.0,1000000,3000000.0,own-fund
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,own-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,own-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,own-fund
"$50,000,000+",0.0,50000000,,own-fund
"$0 - $1,000,000",0.0,0,1000000.0,infoedge-ventures
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,infoedge-ventures
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,infoedge-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,infoedge-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,infoedge-ventures
"$50,000,000+",0.0,50000000,,infoedge-ventures
"$0 - $1,000,000",0.0,0,1000000.0,equilibrium-co
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,equilibrium-co
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,equilibrium-co
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,equilibrium-co
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,equilibrium-co
"$50,000,000+",0.0,50000000,,equilibrium-co
"$0 - $1,000,000",0.0,0,1000000.0,coinoperatedgroup
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,coinoperatedgroup
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,coinoperatedgroup
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,coinoperatedgroup
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,coinoperatedgroup
"$50,000,000+",0.0,50000000,,coinoperatedgroup
"$0 - $1,000,000",0.0,0,1000000.0,708-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,708-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,708-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,708-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,708-capital
"$50,000,000+",0.0,50000000,,708-capital
"$0 - $1,000,000",0.0,0,1000000.0,asymmetry-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,asymmetry-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,asymmetry-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,asymmetry-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,asymmetry-capital
"$50,000,000+",0.0,50000000,,asymmetry-capital
"$0 - $1,000,000",0.0,0,1000000.0,koda-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,koda-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,koda-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,koda-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,koda-capital
"$50,000,000+",0.0,50000000,,koda-capital
"$0 - $1,000,000",0.0,0,1000000.0,morph-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,morph-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,morph-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,morph-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,morph-capital
"$50,000,000+",0.0,50000000,,morph-capital
"$0 - $1,000,000",0.0,0,1000000.0,the-aventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,the-aventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,the-aventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,the-aventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,the-aventures
"$50,000,000+",0.0,50000000,,the-aventures
"$0 - $1,000,000",100.0,0,1000000.0,starwin-group
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,starwin-group
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,starwin-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,starwin-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,starwin-group
"$50,000,000+",0.0,50000000,,starwin-group
"$0 - $1,000,000",0.0,0,1000000.0,fork-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,fork-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,fork-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,fork-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,fork-ventures
"$50,000,000+",0.0,50000000,,fork-ventures
"$0 - $1,000,000",0.0,0,1000000.0,global-trading-strategies
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,global-trading-strategies
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,global-trading-strategies
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,global-trading-strategies
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,global-trading-strategies
"$50,000,000+",0.0,50000000,,global-trading-strategies
"$0 - $1,000,000",0.0,0,1000000.0,greythorn-asset-management
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,greythorn-asset-management
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,greythorn-asset-management
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,greythorn-asset-management
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,greythorn-asset-management
"$50,000,000+",0.0,50000000,,greythorn-asset-management
"$0 - $1,000,000",0.0,0,1000000.0,miami-international
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,miami-international
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,miami-international
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,miami-international
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,miami-international
"$50,000,000+",0.0,50000000,,miami-international
"$0 - $1,000,000",0.0,0,1000000.0,sandton-capital-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,sandton-capital-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sandton-capital-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sandton-capital-partners
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,sandton-capital-partners
"$50,000,000+",0.0,50000000,,sandton-capital-partners
"$0 - $1,000,000",0.0,0,1000000.0,ac-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ac-ventures
"$3,000,000 - $10,000,000",75.0,3000000,10000000.0,ac-ventures
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,ac-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ac-ventures
"$50,000,000+",0.0,50000000,,ac-ventures
"$0 - $1,000,000",0.0,0,1000000.0,vulcan-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,vulcan-capital
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,vulcan-capital
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,vulcan-capital
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,vulcan-capital
"$50,000,000+",20.0,50000000,,vulcan-capital
"$0 - $1,000,000",0.0,0,1000000.0,jones-dao
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,jones-dao
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,jones-dao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,jones-dao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,jones-dao
"$50,000,000+",0.0,50000000,,jones-dao
"$0 - $1,000,000",0.0,0,1000000.0,creditease
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,creditease
"$3,000,000 - $10,000,000",16.67,3000000,10000000.0,creditease
"$10,000,000 - $20,000,000",16.67,10000000,20000000.0,creditease
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,creditease
"$50,000,000+",33.33,50000000,,creditease
"$0 - $1,000,000",0.0,0,1000000.0,openwebcollective
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,openwebcollective
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,openwebcollective
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,openwebcollective
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,openwebcollective
"$50,000,000+",0.0,50000000,,openwebcollective
"$0 - $1,000,000",0.0,0,1000000.0,telefonica-innovation-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,telefonica-innovation-ventures
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,telefonica-innovation-ventures
"$10,000,000 - $20,000,000",66.67,10000000,20000000.0,telefonica-innovation-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,telefonica-innovation-ventures
"$50,000,000+",0.0,50000000,,telefonica-innovation-ventures
"$0 - $1,000,000",0.0,0,1000000.0,amasia
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,amasia
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,amasia
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,amasia
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,amasia
"$50,000,000+",0.0,50000000,,amasia
"$0 - $1,000,000",0.0,0,1000000.0,dentsu-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,dentsu-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,dentsu-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,dentsu-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,dentsu-ventures
"$50,000,000+",0.0,50000000,,dentsu-ventures
"$0 - $1,000,000",0.0,0,1000000.0,nazca
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,nazca
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,nazca
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nazca
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nazca
"$50,000,000+",0.0,50000000,,nazca
"$0 - $1,000,000",0.0,0,1000000.0,stratminds-vc
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,stratminds-vc
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,stratminds-vc
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,stratminds-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,stratminds-vc
"$50,000,000+",0.0,50000000,,stratminds-vc
"$0 - $1,000,000",0.0,0,1000000.0,salesforce-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,salesforce-ventures
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,salesforce-ventures
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,salesforce-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,salesforce-ventures
"$50,000,000+",25.0,50000000,,salesforce-ventures
"$0 - $1,000,000",0.0,0,1000000.0,startsmall
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,startsmall
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,startsmall
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,startsmall
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,startsmall
"$50,000,000+",0.0,50000000,,startsmall
"$0 - $1,000,000",0.0,0,1000000.0,vc-sila
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,vc-sila
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,vc-sila
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,vc-sila
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,vc-sila
"$50,000,000+",0.0,50000000,,vc-sila
"$0 - $1,000,000",0.0,0,1000000.0,lightning-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,lightning-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,lightning-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,lightning-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,lightning-capital
"$50,000,000+",0.0,50000000,,lightning-capital
"$0 - $1,000,000",0.0,0,1000000.0,passion-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,passion-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,passion-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,passion-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,passion-capital
"$50,000,000+",0.0,50000000,,passion-capital
"$0 - $1,000,000",0.0,0,1000000.0,id4-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,id4-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,id4-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,id4-ventures
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,id4-ventures
"$50,000,000+",0.0,50000000,,id4-ventures
"$0 - $1,000,000",14.29,0,1000000.0,fire-eyes
"$1,000,000 - $3,000,000",28.57,1000000,3000000.0,fire-eyes
"$3,000,000 - $10,000,000",42.86,3000000,10000000.0,fire-eyes
"$10,000,000 - $20,000,000",14.29,10000000,20000000.0,fire-eyes
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,fire-eyes
"$50,000,000+",0.0,50000000,,fire-eyes
"$0 - $1,000,000",0.0,0,1000000.0,bonfire-ventures
"$1,000,000 - $3,000,000",16.67,1000000,3000000.0,bonfire-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,bonfire-ventures
"$10,000,000 - $20,000,000",16.67,10000000,20000000.0,bonfire-ventures
"$20,000,000 - $50,000,000",16.67,20000000,50000000.0,bonfire-ventures
"$50,000,000+",0.0,50000000,,bonfire-ventures
"$0 - $1,000,000",0.0,0,1000000.0,leo-capital
"$1,000,000 - $3,000,000",75.0,1000000,3000000.0,leo-capital
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,leo-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,leo-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,leo-capital
"$50,000,000+",0.0,50000000,,leo-capital
"$0 - $1,000,000",0.0,0,1000000.0,ruttenberg-gordon
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,ruttenberg-gordon
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,ruttenberg-gordon
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ruttenberg-gordon
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ruttenberg-gordon
"$50,000,000+",0.0,50000000,,ruttenberg-gordon
"$0 - $1,000,000",0.0,0,1000000.0,axl-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,axl-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,axl-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,axl-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,axl-ventures
"$50,000,000+",0.0,50000000,,axl-ventures
"$0 - $1,000,000",0.0,0,1000000.0,big-sky-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,big-sky-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,big-sky-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,big-sky-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,big-sky-capital
"$50,000,000+",0.0,50000000,,big-sky-capital
"$0 - $1,000,000",0.0,0,1000000.0,cargill
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,cargill
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,cargill
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cargill
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cargill
"$50,000,000+",0.0,50000000,,cargill
"$0 - $1,000,000",0.0,0,1000000.0,noise-dao
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,noise-dao
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,noise-dao
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,noise-dao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,noise-dao
"$50,000,000+",0.0,50000000,,noise-dao
"$0 - $1,000,000",0.0,0,1000000.0,crv
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,crv
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,crv
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,crv
"$20,000,000 - $50,000,000",16.67,20000000,50000000.0,crv
"$50,000,000+",0.0,50000000,,crv
"$0 - $1,000,000",0.0,0,1000000.0,kearny-jackson
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,kearny-jackson
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,kearny-jackson
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,kearny-jackson
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,kearny-jackson
"$50,000,000+",0.0,50000000,,kearny-jackson
"$0 - $1,000,000",0.0,0,1000000.0,perridon-holdings
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,perridon-holdings
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,perridon-holdings
"$10,000,000 - $20,000,000",40.0,10000000,20000000.0,perridon-holdings
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,perridon-holdings
"$50,000,000+",0.0,50000000,,perridon-holdings
"$0 - $1,000,000",0.0,0,1000000.0,north-beta-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,north-beta-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,north-beta-capital
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,north-beta-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,north-beta-capital
"$50,000,000+",0.0,50000000,,north-beta-capital
"$0 - $1,000,000",0.0,0,1000000.0,synchrony-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,synchrony-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,synchrony-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,synchrony-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,synchrony-ventures
"$50,000,000+",100.0,50000000,,synchrony-ventures
"$0 - $1,000,000",0.0,0,1000000.0,uxd-protocol
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,uxd-protocol
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,uxd-protocol
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,uxd-protocol
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,uxd-protocol
"$50,000,000+",0.0,50000000,,uxd-protocol
"$0 - $1,000,000",0.0,0,1000000.0,lofty-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,lofty-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,lofty-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,lofty-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,lofty-ventures
"$50,000,000+",0.0,50000000,,lofty-ventures
"$0 - $1,000,000",0.0,0,1000000.0,kakaoinvestment
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,kakaoinvestment
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,kakaoinvestment
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,kakaoinvestment
"$20,000,000 - $50,000,000",16.67,20000000,50000000.0,kakaoinvestment
"$50,000,000+",0.0,50000000,,kakaoinvestment
"$0 - $1,000,000",0.0,0,1000000.0,tomooncapital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,tomooncapital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,tomooncapital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tomooncapital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tomooncapital
"$50,000,000+",0.0,50000000,,tomooncapital
"$0 - $1,000,000",0.0,0,1000000.0,vc3-dao
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,vc3-dao
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,vc3-dao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,vc3-dao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,vc3-dao
"$50,000,000+",0.0,50000000,,vc3-dao
"$0 - $1,000,000",0.0,0,1000000.0,ripio
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,ripio
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,ripio
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ripio
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,ripio
"$50,000,000+",0.0,50000000,,ripio
"$0 - $1,000,000",0.0,0,1000000.0,curvelabs
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,curvelabs
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,curvelabs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,curvelabs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,curvelabs
"$50,000,000+",0.0,50000000,,curvelabs
"$0 - $1,000,000",0.0,0,1000000.0,reserve-protocol
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,reserve-protocol
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,reserve-protocol
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,reserve-protocol
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,reserve-protocol
"$50,000,000+",0.0,50000000,,reserve-protocol
"$0 - $1,000,000",5.0,0,1000000.0,future-perfect-ventures
"$1,000,000 - $3,000,000",35.0,1000000,3000000.0,future-perfect-ventures
"$3,000,000 - $10,000,000",30.0,3000000,10000000.0,future-perfect-ventures
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,future-perfect-ventures
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,future-perfect-ventures
"$50,000,000+",5.0,50000000,,future-perfect-ventures
"$0 - $1,000,000",0.0,0,1000000.0,aleka-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,aleka-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,aleka-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,aleka-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,aleka-capital
"$50,000,000+",0.0,50000000,,aleka-capital
"$0 - $1,000,000",0.0,0,1000000.0,force-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,force-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,force-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,force-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,force-ventures
