id,slug,name,logo,tier,type,location,stats,investment_types,categories,tags,crowdsales,countries,raise_ranges,fund_slug
9499,edessa-capital,Edessa Capital,https://img.cryptorank.io/funds/150x150.edessa_capital1705390649598.png,4.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'PRE SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Data Service', 'count': 1, 'percent': 50}, {'tag': 'Artificial Intelligence (AI)', 'count': 1, 'percent': 50}]","[{'type': 'PRE SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'UAE'}]","[{'count': 1, 'percent': 50, 'raiseTo': 3000000, 'raiseFrom': 1000000}, {'count': 1, 'percent': 50, 'raiseTo': 1000000, 'raiseFrom': 0}]",typhon-v
10,fabric-ventures,Fabric Ventures,https://img.cryptorank.io/funds/150x150.fabric_ventures1724223679552.png,2.0,Venture,United Kingdom,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'STRATEGIC', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]",[],[],[],[],typhon-v
9540,binary-builders,Binary Builders,https://img.cryptorank.io/funds/150x150.binary_builders1706772871062.png,4.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'STRATEGIC', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]","[{'tag': 'Bridge', 'count': 1, 'percent': 50}, {'tag': 'Cross-Chain', 'count': 1, 'percent': 50}]","[{'type': 'STRATEGIC', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",typhon-v
12,kenetic-capital,Kenetic Capital,https://img.cryptorank.io/funds/150x150.kenetic capital1648483209225.png,2.0,Venture,Hong Kong,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'PRE SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]",[],[],[],[],typhon-v
78,blizzard-fund,Blizzard Fund,https://img.cryptorank.io/funds/150x150.blizzard fund1648751212578.png,3.0,Venture,United States,"{'co_investments': 2, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}, {'type': 'SERIES A', 'count': 1}]","[{'category': 'NFT', 'count': 1}, {'category': 'Blockchain Infrastructure', 'count': 1}]",[],[],[],[],batuhandasgin
308,santiago-santos,Santiago R. Santos,https://img.cryptorank.io/funds/150x150.santiago_r_santos1678783357863.png,1.0,Angel Investor,United Kingdom,"{'co_investments': 2, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}, {'type': 'Treasury Diversification', 'count': 1}]","[{'category': 'DeFi', 'count': 1}, {'category': 'NFT', 'count': 1}]",[],[],[],[],batuhandasgin
1941,lyuben-belov,Lyuben Belov,https://img.cryptorank.io/funds/150x150.lyuben_belov1740650410830.png,,Angel Investor,Bulgaria,"{'co_investments': 2, 'lead_investments': 0}","[{'type': 'Treasury Diversification', 'count': 1}, {'type': 'PRE SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 2}]","[{'tag': 'Governance', 'count': 1, 'percent': 33.33}, {'tag': 'Lending', 'count': 1, 'percent': 33.33}, {'tag': 'Staking', 'count': 1, 'percent': 33.33}]","[{'type': 'PRE SEED', 'count': 1, 'percent': 50}, {'type': 'Treasury Diversification', 'count': 1, 'percent': 50}]","[{'count': 2, 'country': 'United Kingdom'}]","[{'count': 2, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",batuhandasgin
2119,danish-chaudhry,Danish Chaudhry,https://img.cryptorank.io/funds/150x150.danish_chaudhry1689596903003.png,4.0,Angel Investor,United Kingdom,"{'co_investments': 2, 'lead_investments': 0}","[{'type': 'PRE SEED', 'count': 1}, {'type': 'SERIES A', 'count': 1}]","[{'category': 'DeFi', 'count': 1}, {'category': 'Blockchain Infrastructure', 'count': 1}]","[{'tag': 'Marketplace', 'count': 1, 'percent': 20}, {'tag': 'Cross-Chain', 'count': 1, 'percent': 20}, {'tag': 'API', 'count': 1, 'percent': 20}, {'tag': 'Governance', 'count': 1, 'percent': 20}, {'tag': 'Lending', 'count': 1, 'percent': 20}]","[{'type': 'PRE SEED', 'count': 1, 'percent': 50}, {'type': 'SERIES A', 'count': 1, 'percent': 50}]","[{'count': 1, 'country': 'Romania'}, {'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 50, 'raiseTo': 10000000, 'raiseFrom': 3000000}, {'count': 1, 'percent': 50, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",batuhandasgin
109,ascensiveassets,Ascensive Assets,https://img.cryptorank.io/funds/150x150.ascensive assets1653467742145.png,2.0,Venture,South Korea,"{'co_investments': 2, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}, {'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}, {'category': 'Social', 'count': 1}]","[{'tag': 'Education', 'count': 1, 'percent': 100}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
80,infinity-ventures-crypto,IVC,https://img.cryptorank.io/funds/150x150.infinity ventures crypto1649334658853.png,2.0,Venture,Taiwan,"{'co_investments': 2, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}, {'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}, {'category': 'Blockchain Infrastructure', 'count': 1}]",[],[],[],[],batuhandasgin
41,framework-ventures,Framework Ventures,https://img.cryptorank.io/funds/150x150.framework ventures1648565125587.png,2.0,Venture,Canada,"{'co_investments': 2, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}, {'type': 'Undisclosed', 'count': 1}]","[{'category': 'NFT', 'count': 1}, {'category': 'Blockchain Infrastructure', 'count': 1}]",[],[],[],[],batuhandasgin
3827,sunil-srivatsa,Sunil Srivatsa,https://img.cryptorank.io/funds/150x150.sunil_srivatsa1667201004499.png,,Angel Investor,,"{'co_investments': 2, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}, {'type': 'Treasury Diversification', 'count': 1}]","[{'category': 'Social', 'count': 1}, {'category': 'DeFi', 'count': 1}]","[{'tag': 'Governance', 'count': 1, 'percent': 33.33}, {'tag': 'Education', 'count': 1, 'percent': 33.33}, {'tag': 'Staking', 'count': 1, 'percent': 33.33}]","[{'type': 'Treasury Diversification', 'count': 1, 'percent': 50}, {'type': 'SEED', 'count': 1, 'percent': 50}]","[{'count': 2, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 50, 'raiseTo': 3000000, 'raiseFrom': 1000000}, {'count': 1, 'percent': 50, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
2113,arabalaghi,Ahmed Al-Balaghi,https://img.cryptorank.io/funds/150x150.ahmed_al_balaghi1689596572205.png,,Angel Investor,UAE,"{'co_investments': 2, 'lead_investments': 0}","[{'type': 'PRE SEED', 'count': 1}, {'type': 'SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}, {'category': 'GameFi', 'count': 1}]","[{'tag': 'NFT elements', 'count': 1, 'percent': 25}, {'tag': 'Sports', 'count': 1, 'percent': 25}, {'tag': 'Gaming Guild', 'count': 1, 'percent': 25}, {'tag': 'Lending', 'count': 1, 'percent': 25}]","[{'type': 'SEED', 'count': 1, 'percent': 50}, {'type': 'PRE SEED', 'count': 1, 'percent': 50}]","[{'count': 2, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 50, 'raiseTo': 10000000, 'raiseFrom': 3000000}, {'count': 1, 'percent': 50, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",batuhandasgin
5246,ben-middleton,Ben Middleton,https://img.cryptorank.io/funds/150x150.ben_middleton1668601531324.png,,Angel Investor,,"{'co_investments': 2, 'lead_investments': 0}","[{'type': 'SEED', 'count': 2}]","[{'category': 'GameFi', 'count': 1}, {'category': 'Social', 'count': 1}]","[{'tag': 'Gaming Guild', 'count': 1, 'percent': 25}, {'tag': 'Education', 'count': 1, 'percent': 25}, {'tag': 'NFT elements', 'count': 1, 'percent': 25}, {'tag': 'Sports', 'count': 1, 'percent': 25}]","[{'type': 'SEED', 'count': 2, 'percent': 100}]","[{'count': 2, 'country': 'United Kingdom'}]","[{'count': 2, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
75,merit-circle,Merit Circle,https://img.cryptorank.io/funds/150x150.merit circle1648800876663.png,2.0,DAO,Netherlands,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]",[],[],[],[],batuhandasgin
85,longhashvc,LongHash Ventures,https://img.cryptorank.io/funds/150x150.longhash ventures1649418223202.png,3.0,Venture,Singapore,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]",[],[],[],[],batuhandasgin
87,backedvc,BACKED,https://img.cryptorank.io/funds/150x150.backed1649777227065.png,3.0,Venture,United Kingdom,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'Gaming Guild', 'count': 1, 'percent': 33.33}, {'tag': 'NFT elements', 'count': 1, 'percent': 33.33}, {'tag': 'Sports', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
96,thelao,The LAO,https://img.cryptorank.io/funds/150x150.the lao1651847335639.png,2.0,DAO,Singapore,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Treasury Diversification', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]",[],[],[],[],batuhandasgin
101,lemniscap,Lemniscap,https://img.cryptorank.io/funds/150x150.lemniscap1652176680463.png,3.0,Venture,Hong Kong,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Social', 'count': 1}]",[],[],[],[],batuhandasgin
102,maven11,Maven 11 Capital,https://img.cryptorank.io/funds/150x150.maven_11_capital1684582501014.png,2.0,Venture,Netherlands,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Chain', 'count': 1}]",[],[],[],[],batuhandasgin
123,hypersphereventures,Hypersphere Ventures,https://img.cryptorank.io/funds/150x150.hypersphere_ventures1737618413682.png,2.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]",[],[],[],[],batuhandasgin
132,robot-ventures,Robot Ventures,https://img.cryptorank.io/funds/150x150.robot_ventures1657800646869.png,2.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Chain', 'count': 1}]",[],[],[],[],batuhandasgin
153,eden-block,Eden Block,https://img.cryptorank.io/funds/150x150.eden_block1719834802540.png,2.0,Venture,Israel,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Treasury Diversification', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Staking', 'count': 1, 'percent': 50}, {'tag': 'Governance', 'count': 1, 'percent': 50}]","[{'type': 'Treasury Diversification', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",batuhandasgin
169,figment-capital,Figment Capital,https://img.cryptorank.io/funds/150x150.figment_capital1658306196471.png,3.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]",[],[],[],[],batuhandasgin
175,metacartel-ventures,MetaCartel Ventures,https://img.cryptorank.io/funds/150x150.meta_cartel_ventures1658317605069.png,3.0,DAO,Canada,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Treasury Diversification', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Governance', 'count': 1, 'percent': 50}, {'tag': 'Staking', 'count': 1, 'percent': 50}]","[{'type': 'Treasury Diversification', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",batuhandasgin
180,sky9-capital,Sky9 Capital,https://img.cryptorank.io/funds/150x150.sky_9_capital1658324766995.png,3.0,Venture,China,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'NFT', 'count': 1}]",[],[],[],[],batuhandasgin
185,woodstock-fund,Woodstock Fund,https://img.cryptorank.io/funds/150x150.woodstock_fund1658400346532.png,3.0,Venture,South Korea,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]",[],[],[],[],batuhandasgin
212,folius-ventures,Folius Ventures,https://img.cryptorank.io/funds/150x150.folius_ventures1658824329647.png,3.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Social', 'count': 1}]",[],[],[],[],batuhandasgin
220,kosmos-ventures,Kosmos Ventures,https://img.cryptorank.io/funds/150x150.kosmos_ventures1658834851916.png,3.0,Venture,Australia,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]",[],[],[],[],batuhandasgin
225,axia8-ventures,Axia8 Ventures,https://img.cryptorank.io/funds/150x150.axia_8_ventures1658920473198.png,3.0,Venture,China,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]","[{'tag': 'Marketplace', 'count': 1, 'percent': 25}, {'tag': 'Governance', 'count': 1, 'percent': 25}, {'tag': 'Cross-Chain', 'count': 1, 'percent': 25}, {'tag': 'API', 'count': 1, 'percent': 25}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Romania'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
246,hack-vc,Hack VC,https://img.cryptorank.io/funds/150x150.hack_vc1722590520258.png,2.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]",[],[],[],[],batuhandasgin
343,starkware,StarkWare,https://img.cryptorank.io/funds/150x150.stark_ware1662558549135.png,4.0,Corporation,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]","[{'tag': 'zk-Proofs (ZKP)', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'country': 'France'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",batuhandasgin
367,serafund,Serafund,https://img.cryptorank.io/funds/150x150.serafund1662651588003.png,3.0,Venture,Canada,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'NFT', 'count': 1}]","[{'tag': 'Real Estate', 'count': 1, 'percent': 33.33}, {'tag': 'Marketplace', 'count': 1, 'percent': 33.33}, {'tag': 'Metaverse', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'India'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
473,impossible-finance,Impossible Finance,https://img.cryptorank.io/funds/150x150.impossible_finance1663243846576.png,2.0,Corporation,Singapore,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]","[{'tag': 'Marketplace', 'count': 1, 'percent': 25}, {'tag': 'Cross-Chain', 'count': 1, 'percent': 25}, {'tag': 'Governance', 'count': 1, 'percent': 25}, {'tag': 'API', 'count': 1, 'percent': 25}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Romania'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
517,cherry-ventures,Cherry Ventures,https://img.cryptorank.io/funds/150x150.cherry_ventures1663321394907.png,4.0,Venture,Germany,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]","[{'tag': 'zk-Proofs (ZKP)', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'country': 'France'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",batuhandasgin
537,3-chaps-capital,3 Chaps Capital,https://img.cryptorank.io/funds/150x150.3_chaps_capital1663341215188.png,5.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]","[{'tag': 'API', 'count': 1, 'percent': 25}, {'tag': 'Marketplace', 'count': 1, 'percent': 25}, {'tag': 'Governance', 'count': 1, 'percent': 25}, {'tag': 'Cross-Chain', 'count': 1, 'percent': 25}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Romania'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
551,sriram-krishnan,Sriram Krishnan,https://img.cryptorank.io/funds/150x150.sriram_krishnan1663396876932.png,,Angel Investor,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'Sports', 'count': 1, 'percent': 33.33}, {'tag': 'NFT elements', 'count': 1, 'percent': 33.33}, {'tag': 'Gaming Guild', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
695,blackpool,BlackPool,https://img.cryptorank.io/funds/150x150.black_pool1663766947009.png,4.0,DAO,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'NFT elements', 'count': 1, 'percent': 33.33}, {'tag': 'Gaming Guild', 'count': 1, 'percent': 33.33}, {'tag': 'Sports', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
812,stani-kulechov,Stani Kulechov,https://img.cryptorank.io/funds/150x150.stani_kulechov1678784089440.png,1.0,Angel Investor,United Kingdom,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Treasury Diversification', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]",[],[],[],[],batuhandasgin
819,not3lau-capital,Not3Lau Capital,https://img.cryptorank.io/funds/150x150.not_3_lau_capital1663924031953.png,4.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Social', 'count': 1}]","[{'tag': 'Education', 'count': 1, 'percent': 100}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
822,0xmaki,0xMaki,https://img.cryptorank.io/funds/150x150.0_x_maki1663924211453.png,,Angel Investor,Japan,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Treasury Diversification', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Governance', 'count': 1, 'percent': 50}, {'tag': 'Staking', 'count': 1, 'percent': 50}]","[{'type': 'Treasury Diversification', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",batuhandasgin
954,kain-warwick,Kain Warwick,https://img.cryptorank.io/funds/150x150.kain_warwick1738661598819.png,,Angel Investor,Australia,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Social', 'count': 1}]","[{'tag': 'Education', 'count': 1, 'percent': 100}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
1036,sebastien-borget,Sebastien Borget,https://img.cryptorank.io/funds/150x150.sebastien_borget1684920351192.png,,Angel Investor,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'NFT', 'count': 1}]",[],[],[],[],batuhandasgin
1039,eric-arsenault,Eric Arsenault,https://img.cryptorank.io/funds/150x150.eric_arsenault1664354250023.png,,Angel Investor,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'Sports', 'count': 1, 'percent': 33.33}, {'tag': 'NFT elements', 'count': 1, 'percent': 33.33}, {'tag': 'Gaming Guild', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
1040,ben-lakoff,Ben Lakoff,https://img.cryptorank.io/funds/150x150.ben_lakoff1733844917827.png,,Angel Investor,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'PRE SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Lending', 'count': 1, 'percent': 100}]","[{'type': 'PRE SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",batuhandasgin
1240,jasonchoi,Jason Choi,https://img.cryptorank.io/funds/150x150.jason_choi1678783916465.png,,Angel Investor,Hong Kong,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Social', 'count': 1}]","[{'tag': 'Education', 'count': 1, 'percent': 100}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
1290,coingecko-ventures,CoinGecko Ventures,https://img.cryptorank.io/funds/150x150.coin_gecko_ventures1664792215038.png,3.0,Venture,Singapore,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]","[{'tag': 'Cross-Chain', 'count': 1, 'percent': 25}, {'tag': 'Marketplace', 'count': 1, 'percent': 25}, {'tag': 'API', 'count': 1, 'percent': 25}, {'tag': 'Governance', 'count': 1, 'percent': 25}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Romania'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
1302,alex-smirnov,Alex Smirnov,https://img.cryptorank.io/funds/150x150.alex_smirnov1664795011827.png,,Angel Investor,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Infrastructure', 'count': 1}]","[{'tag': 'API', 'count': 1, 'percent': 25}, {'tag': 'Cross-Chain', 'count': 1, 'percent': 25}, {'tag': 'Governance', 'count': 1, 'percent': 25}, {'tag': 'Marketplace', 'count': 1, 'percent': 25}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'Romania'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
1306,stakecapital,Stake Capital Group,https://img.cryptorank.io/funds/150x150.stake_capital_group1664795380288.png,4.0,Venture,Switzerland,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'NFT', 'count': 1}]",[],[],[],[],batuhandasgin
1332,tongnk,Nick Tong,https://img.cryptorank.io/funds/150x150.nick_tong1689600481608.png,4.0,Angel Investor,Singapore,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'PRE SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Lending', 'count': 1, 'percent': 100}]","[{'type': 'PRE SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",batuhandasgin
1349,aniket-jindal,Aniket Jindal,https://img.cryptorank.io/funds/150x150.aniket_jindal1689596474528.png,,Angel Investor,UAE,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'PRE SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'Lending', 'count': 1, 'percent': 100}]","[{'type': 'PRE SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",batuhandasgin
1374,chris-lee,Chris Lee,https://img.cryptorank.io/funds/150x150.chris_lee1664810387185.png,,Angel Investor,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'NFT elements', 'count': 1, 'percent': 33.33}, {'tag': 'Gaming Guild', 'count': 1, 'percent': 33.33}, {'tag': 'Sports', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
1418,george-lambeth,George Lambeth,https://img.cryptorank.io/funds/150x150.george_lambeth1733991115076.png,,Angel Investor,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]","[{'tag': 'LSDfi', 'count': 1, 'percent': 100}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
1586,ygg-sea,YGG SEA,https://img.cryptorank.io/funds/150x150.ygg_sea1664972703368.png,5.0,DAO,Taiwan,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]","[{'tag': 'Gaming Guild', 'count': 1, 'percent': 33.33}, {'tag': 'NFT elements', 'count': 1, 'percent': 33.33}, {'tag': 'Sports', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",batuhandasgin
