range,percentage,min,max,fund_slug
"$50,000,000+",0.0,50000000,,bigcoin-capital
"$0 - $1,000,000",0.0,0,1000000.0,cryptobuddy
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,cryptobuddy
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,cryptobuddy
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cryptobuddy
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cryptobuddy
"$50,000,000+",0.0,50000000,,cryptobuddy
"$0 - $1,000,000",0.0,0,1000000.0,celo-launch-labs
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,celo-launch-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,celo-launch-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,celo-launch-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,celo-launch-labs
"$50,000,000+",0.0,50000000,,celo-launch-labs
"$0 - $1,000,000",0.0,0,1000000.0,odysseydao
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,odysseydao
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,odysseydao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,odysseydao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,odysseydao
"$50,000,000+",0.0,50000000,,odysseydao
"$0 - $1,000,000",12.5,0,1000000.0,eos-vc
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,eos-vc
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,eos-vc
"$10,000,000 - $20,000,000",12.5,10000000,20000000.0,eos-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,eos-vc
"$50,000,000+",0.0,50000000,,eos-vc
"$0 - $1,000,000",0.0,0,1000000.0,legos-capital
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,legos-capital
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,legos-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,legos-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,legos-capital
"$50,000,000+",0.0,50000000,,legos-capital
"$0 - $1,000,000",0.0,0,1000000.0,streamr
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,streamr
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,streamr
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,streamr
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,streamr
"$50,000,000+",0.0,50000000,,streamr
"$0 - $1,000,000",100.0,0,1000000.0,bigppdao
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bigppdao
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bigppdao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bigppdao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bigppdao
"$50,000,000+",0.0,50000000,,bigppdao
"$0 - $1,000,000",0.0,0,1000000.0,deusexdao
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,deusexdao
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,deusexdao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,deusexdao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,deusexdao
"$50,000,000+",0.0,50000000,,deusexdao
"$0 - $1,000,000",0.0,0,1000000.0,kodansha
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,kodansha
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,kodansha
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,kodansha
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,kodansha
"$50,000,000+",0.0,50000000,,kodansha
"$0 - $1,000,000",0.0,0,1000000.0,nishi-nippon-railroad
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,nishi-nippon-railroad
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,nishi-nippon-railroad
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nishi-nippon-railroad
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nishi-nippon-railroad
"$50,000,000+",0.0,50000000,,nishi-nippon-railroad
"$0 - $1,000,000",0.0,0,1000000.0,riptide-music-group
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,riptide-music-group
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,riptide-music-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,riptide-music-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,riptide-music-group
"$50,000,000+",0.0,50000000,,riptide-music-group
"$0 - $1,000,000",0.0,0,1000000.0,bmw-capital
"$1,000,000 - $3,000,000",28.57,1000000,3000000.0,bmw-capital
"$3,000,000 - $10,000,000",71.43,3000000,10000000.0,bmw-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bmw-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bmw-capital
"$50,000,000+",0.0,50000000,,bmw-capital
"$0 - $1,000,000",0.0,0,1000000.0,decision-tree
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,decision-tree
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,decision-tree
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,decision-tree
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,decision-tree
"$50,000,000+",0.0,50000000,,decision-tree
"$0 - $1,000,000",100.0,0,1000000.0,ebest-investments-securities
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ebest-investments-securities
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ebest-investments-securities
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ebest-investments-securities
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ebest-investments-securities
"$50,000,000+",0.0,50000000,,ebest-investments-securities
"$0 - $1,000,000",0.0,0,1000000.0,sta-fi
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,sta-fi
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sta-fi
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sta-fi
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sta-fi
"$50,000,000+",0.0,50000000,,sta-fi
"$0 - $1,000,000",0.0,0,1000000.0,cosmic-guild
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,cosmic-guild
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,cosmic-guild
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cosmic-guild
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cosmic-guild
"$50,000,000+",0.0,50000000,,cosmic-guild
"$0 - $1,000,000",0.0,0,1000000.0,information-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,information-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,information-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,information-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,information-capital
"$50,000,000+",0.0,50000000,,information-capital
"$0 - $1,000,000",0.0,0,1000000.0,onechain-technology
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,onechain-technology
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,onechain-technology
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,onechain-technology
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,onechain-technology
"$50,000,000+",0.0,50000000,,onechain-technology
"$0 - $1,000,000",0.0,0,1000000.0,rally
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,rally
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,rally
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,rally
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,rally
"$50,000,000+",0.0,50000000,,rally
"$0 - $1,000,000",0.0,0,1000000.0,wilshire-lane-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,wilshire-lane-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,wilshire-lane-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,wilshire-lane-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,wilshire-lane-capital
"$50,000,000+",100.0,50000000,,wilshire-lane-capital
"$0 - $1,000,000",0.0,0,1000000.0,bigg-digital-assets
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,bigg-digital-assets
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,bigg-digital-assets
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bigg-digital-assets
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bigg-digital-assets
"$50,000,000+",0.0,50000000,,bigg-digital-assets
"$0 - $1,000,000",0.0,0,1000000.0,sweat-equity-ventures
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,sweat-equity-ventures
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,sweat-equity-ventures
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,sweat-equity-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sweat-equity-ventures
"$50,000,000+",0.0,50000000,,sweat-equity-ventures
"$0 - $1,000,000",0.0,0,1000000.0,11-2-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,11-2-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,11-2-capital
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,11-2-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,11-2-capital
"$50,000,000+",0.0,50000000,,11-2-capital
"$0 - $1,000,000",0.0,0,1000000.0,experian-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,experian-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,experian-ventures
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,experian-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,experian-ventures
"$50,000,000+",0.0,50000000,,experian-ventures
"$0 - $1,000,000",0.0,0,1000000.0,nexxera
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,nexxera
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,nexxera
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nexxera
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nexxera
"$50,000,000+",0.0,50000000,,nexxera
"$0 - $1,000,000",0.0,0,1000000.0,singh-capital-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,singh-capital-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,singh-capital-partners
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,singh-capital-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,singh-capital-partners
"$50,000,000+",0.0,50000000,,singh-capital-partners
"$0 - $1,000,000",0.0,0,1000000.0,snowdevil-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,snowdevil-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,snowdevil-capital
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,snowdevil-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,snowdevil-capital
"$50,000,000+",0.0,50000000,,snowdevil-capital
"$0 - $1,000,000",0.0,0,1000000.0,ubx-philippines
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ubx-philippines
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ubx-philippines
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,ubx-philippines
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,ubx-philippines
"$50,000,000+",0.0,50000000,,ubx-philippines
"$0 - $1,000,000",0.0,0,1000000.0,cube-entertainment
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,cube-entertainment
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,cube-entertainment
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cube-entertainment
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cube-entertainment
"$50,000,000+",0.0,50000000,,cube-entertainment
"$0 - $1,000,000",0.0,0,1000000.0,nbdr-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,nbdr-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,nbdr-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nbdr-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nbdr-ventures
"$50,000,000+",0.0,50000000,,nbdr-ventures
"$0 - $1,000,000",0.0,0,1000000.0,wakestream-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,wakestream-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,wakestream-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,wakestream-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,wakestream-ventures
"$50,000,000+",0.0,50000000,,wakestream-ventures
"$0 - $1,000,000",0.0,0,1000000.0,mercuria
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,mercuria
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,mercuria
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,mercuria
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mercuria
"$50,000,000+",100.0,50000000,,mercuria
"$0 - $1,000,000",0.0,0,1000000.0,addition
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,addition
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,addition
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,addition
"$20,000,000 - $50,000,000",12.5,20000000,50000000.0,addition
"$50,000,000+",87.5,50000000,,addition
"$0 - $1,000,000",0.0,0,1000000.0,dfj-growth
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,dfj-growth
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,dfj-growth
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,dfj-growth
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,dfj-growth
"$50,000,000+",80.0,50000000,,dfj-growth
"$0 - $1,000,000",0.0,0,1000000.0,scopely
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,scopely
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,scopely
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,scopely
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,scopely
"$50,000,000+",50.0,50000000,,scopely
"$0 - $1,000,000",0.0,0,1000000.0,unacademy
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,unacademy
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,unacademy
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,unacademy
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,unacademy
"$50,000,000+",100.0,50000000,,unacademy
"$0 - $1,000,000",100.0,0,1000000.0,zanavu-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,zanavu-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,zanavu-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,zanavu-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,zanavu-ventures
"$50,000,000+",0.0,50000000,,zanavu-ventures
"$0 - $1,000,000",0.0,0,1000000.0,seax-ventures
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,seax-ventures
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,seax-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,seax-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,seax-ventures
"$50,000,000+",0.0,50000000,,seax-ventures
"$0 - $1,000,000",0.0,0,1000000.0,bloktopia
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bloktopia
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bloktopia
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bloktopia
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,bloktopia
"$50,000,000+",0.0,50000000,,bloktopia
"$0 - $1,000,000",0.0,0,1000000.0,true-pnl
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,true-pnl
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,true-pnl
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,true-pnl
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,true-pnl
"$50,000,000+",0.0,50000000,,true-pnl
"$0 - $1,000,000",0.0,0,1000000.0,acuity-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,acuity-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,acuity-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,acuity-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,acuity-ventures
"$50,000,000+",100.0,50000000,,acuity-ventures
"$0 - $1,000,000",0.0,0,1000000.0,crew-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,crew-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,crew-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,crew-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,crew-capital
"$50,000,000+",0.0,50000000,,crew-capital
"$0 - $1,000,000",0.0,0,1000000.0,four-acres-venture-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,four-acres-venture-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,four-acres-venture-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,four-acres-venture-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,four-acres-venture-capital
"$50,000,000+",0.0,50000000,,four-acres-venture-capital
"$0 - $1,000,000",0.0,0,1000000.0,01-advisors
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,01-advisors
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,01-advisors
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,01-advisors
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,01-advisors
"$50,000,000+",60.0,50000000,,01-advisors
"$0 - $1,000,000",0.0,0,1000000.0,gemhive-dao
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,gemhive-dao
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,gemhive-dao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,gemhive-dao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gemhive-dao
"$50,000,000+",0.0,50000000,,gemhive-dao
"$0 - $1,000,000",14.29,0,1000000.0,18-ventures
"$1,000,000 - $3,000,000",42.86,1000000,3000000.0,18-ventures
"$3,000,000 - $10,000,000",42.86,3000000,10000000.0,18-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,18-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,18-ventures
"$50,000,000+",0.0,50000000,,18-ventures
"$0 - $1,000,000",0.0,0,1000000.0,preangel-fund
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,preangel-fund
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,preangel-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,preangel-fund
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,preangel-fund
"$50,000,000+",0.0,50000000,,preangel-fund
"$0 - $1,000,000",0.0,0,1000000.0,iconium
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,iconium
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,iconium
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,iconium
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,iconium
"$50,000,000+",33.33,50000000,,iconium
"$0 - $1,000,000",100.0,0,1000000.0,meta-portal
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,meta-portal
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,meta-portal
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,meta-portal
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,meta-portal
"$50,000,000+",0.0,50000000,,meta-portal
"$0 - $1,000,000",100.0,0,1000000.0,sw-dao
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,sw-dao
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sw-dao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sw-dao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sw-dao
"$50,000,000+",0.0,50000000,,sw-dao
"$0 - $1,000,000",0.0,0,1000000.0,venture-garage
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,venture-garage
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,venture-garage
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,venture-garage
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,venture-garage
"$50,000,000+",0.0,50000000,,venture-garage
"$0 - $1,000,000",0.0,0,1000000.0,block-dream
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,block-dream
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,block-dream
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,block-dream
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,block-dream
"$50,000,000+",0.0,50000000,,block-dream
"$0 - $1,000,000",0.0,0,1000000.0,crosscut-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,crosscut-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,crosscut-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,crosscut-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,crosscut-ventures
"$50,000,000+",0.0,50000000,,crosscut-ventures
"$0 - $1,000,000",0.0,0,1000000.0,block54-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,block54-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,block54-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,block54-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,block54-capital
"$50,000,000+",0.0,50000000,,block54-capital
"$0 - $1,000,000",0.0,0,1000000.0,amplio-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,amplio-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,amplio-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,amplio-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,amplio-ventures
"$50,000,000+",0.0,50000000,,amplio-ventures
"$0 - $1,000,000",0.0,0,1000000.0,capitalg
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,capitalg
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,capitalg
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,capitalg
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,capitalg
"$50,000,000+",100.0,50000000,,capitalg
"$0 - $1,000,000",0.0,0,1000000.0,chromaway
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,chromaway
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,chromaway
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,chromaway
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,chromaway
"$50,000,000+",0.0,50000000,,chromaway
"$0 - $1,000,000",0.0,0,1000000.0,intuit
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,intuit
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,intuit
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,intuit
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,intuit
"$50,000,000+",100.0,50000000,,intuit
"$0 - $1,000,000",5.0,0,1000000.0,bitcoin-com
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,bitcoin-com
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,bitcoin-com
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,bitcoin-com
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bitcoin-com
"$50,000,000+",0.0,50000000,,bitcoin-com
"$0 - $1,000,000",0.0,0,1000000.0,metapurse
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,metapurse
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,metapurse
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,metapurse
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,metapurse
"$50,000,000+",10.0,50000000,,metapurse
"$0 - $1,000,000",0.0,0,1000000.0,integrated-vc
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,integrated-vc
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,integrated-vc
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,integrated-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,integrated-vc
"$50,000,000+",0.0,50000000,,integrated-vc
"$0 - $1,000,000",0.0,0,1000000.0,d-ragoon
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,d-ragoon
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,d-ragoon
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,d-ragoon
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,d-ragoon
"$50,000,000+",0.0,50000000,,d-ragoon
"$0 - $1,000,000",0.0,0,1000000.0,dh-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,dh-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,dh-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,dh-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,dh-capital
"$50,000,000+",0.0,50000000,,dh-capital
"$0 - $1,000,000",0.0,0,1000000.0,ethernal-labs
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,ethernal-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ethernal-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ethernal-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ethernal-labs
"$50,000,000+",0.0,50000000,,ethernal-labs
"$0 - $1,000,000",0.0,0,1000000.0,fika-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,fika-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,fika-ventures
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,fika-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,fika-ventures
"$50,000,000+",0.0,50000000,,fika-ventures
"$0 - $1,000,000",0.0,0,1000000.0,finsight-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,finsight-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,finsight-ventures
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,finsight-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,finsight-ventures
"$50,000,000+",0.0,50000000,,finsight-ventures
"$0 - $1,000,000",0.0,0,1000000.0,grooo-international
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,grooo-international
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,grooo-international
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,grooo-international
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,grooo-international
"$50,000,000+",0.0,50000000,,grooo-international
"$0 - $1,000,000",0.0,0,1000000.0,meta-ultra
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,meta-ultra
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,meta-ultra
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,meta-ultra
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,meta-ultra
"$50,000,000+",0.0,50000000,,meta-ultra
"$0 - $1,000,000",0.0,0,1000000.0,moonchase-asset
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,moonchase-asset
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,moonchase-asset
