name,code,normal,lead,categories,fund_slug
Netherlands,NL,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",artesian-vc
Canada,CA,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",netvrk
Switzerland,CH,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",basetwo
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",basetwo
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",blossom-capital
Hong Kong,HK,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",foxmont-capital-partners
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",polemos
Canada,CA,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",ti-platform
United States,US,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",ti-platform
Ireland,IE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",dust-ventures
Singapore,SG,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",gemba-capital
Ireland,IE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",golden-shovel
Singapore,SG,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",olive-tree
Brazil,BR,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",the-hive
United States,US,1,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}]",the-hive
Switzerland,CH,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",boson-protocol
United States,US,1,0,"[{'name': 'Others', 'count': 1, 'percent': 100.0}]",capital-group
United States,US,1,0,"[{'name': 'Others', 'count': 1, 'percent': 100.0}]",kempner-capital
United States,US,1,0,"[{'name': 'Others', 'count': 1, 'percent': 100.0}]",francisco-partners
Switzerland,CH,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",kardiachain
United States,US,1,0,"[{'name': 'Stablecoin', 'count': 1, 'percent': 100.0}]",newflow-partners
United States,US,0,1,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",e3-negocios
Finland,FI,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",oxo-technologies
Switzerland,CH,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",tayssir-capital
United States,US,2,0,"[{'name': 'Social', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",zoo-capital
Hong Kong,HK,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",zoo-capital
Malta,MT,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",ok-blockchain
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",ok-blockchain
India,IN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",seed-round-capital
United States,US,1,1,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",the-sea
United States,US,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",nigh-naut
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Chain', 'count': 1, 'percent': 50.0}]",alphacoin-fund
Vietnam,VN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",ufin
Japan,JP,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",adaptive-lab
South Korea,KR,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",adaptive-lab
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",wolfedge
Japan,JP,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",wolfedge
France,FR,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",andurance-ventures
France,FR,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",ariane-capital
France,FR,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",dascof
Hong Kong,HK,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",primo-consulting
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",santa-barbara-venture-partners
Hong Kong,HK,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",tavis-digital
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",inclusion-capital
Hong Kong,HK,0,1,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",inclusion-capital
India,IN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",inclusion-capital
South Korea,KR,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",inclusion-capital
Nigeria,NG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",inclusion-capital
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",inclusion-capital
Switzerland,CH,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",inclusion-capital
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",inclusion-capital
Vietnam,VN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",inclusion-capital
Norway,NO,1,0,"[{'name': 'Others', 'count': 1, 'percent': 100.0}]",1010-capital
Malaysia,MY,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",n7-labs
Nigeria,NG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",n7-labs
Nigeria,NG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",occam-fi
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",psp-soteria-ventures
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",animfund
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",bitso
Bahrain,BH,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",rua-growth
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",sky-saga
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",redbird-capital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",zash
Armenia,AM,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",imperii-partners
Singapore,SG,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",imperii-partners
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",futurepositivecap
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",futurepositivecap
United States,US,2,3,"[{'name': 'CeFi', 'count': 5, 'percent': 100.0}]",deciens-capital
United States,US,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",one-team
Canada,CA,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",rbc-capital
Australia,AU,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",vp-capital
Gibraltar,GI,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",vp-capital
Bulgaria,BG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",metrix-capital-group
United Kingdom,GB,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",synergia
UAE,AE,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",synergia
United States,US,1,1,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",east-west
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",gc1-ventures
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",polybius-capital
United States,US,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",red-swan-ventures
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",benmo-labs
Vietnam,VN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",benmo-labs
Japan,JP,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",colopl-vr-fund
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",colopl-vr-fund
United States,US,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",blueprint-forest
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",kuvi-capital
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",perpetual-ventures
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",rocket-capital
United States,US,2,0,"[{'name': 'NFT', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",asia-alpha
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",vetamer
Hong Kong,HK,1,0,"[{'name': 'Others', 'count': 1, 'percent': 100.0}]",sigitech-holdings
Estonia,EE,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",otis-capital
India,IN,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",mahadao
India,IN,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",nord-finance
United States,US,0,1,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",logicboost-labs
South Korea,KR,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",catena-capital
Panama,PA,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",catena-capital
United States,US,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",maeve-ventures
Australia,AU,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",maeve-ventures
United Kingdom,GB,1,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",paladin-capital
Canada,CA,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",digistrats
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",digistrats
Singapore,SG,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",genesis-builders
France,FR,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",loftyinc-capital-management
Singapore,SG,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",migoi-crypto
Singapore,SG,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",space-crypto-ventures
Seychelles,SC,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",privcode-capital
United Kingdom,GB,0,1,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",privcode-capital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",privcode-capital
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",maven-ventures
New Zealand,NZ,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",icehouse-ventures
New Zealand,NZ,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",nuance-capital
UAE,AE,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",nxmh
United States,US,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",pslventures
Hong Kong,HK,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",algorand-asia-accelerator
South Africa,ZA,0,2,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",arch-markets
Italy,IT,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",lventure-group
Brazil,BR,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",altvest
Switzerland,CH,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",altvest
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",altvest
Germany,DE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",paperclip-fund
Singapore,SG,4,0,"[{'name': 'DeFi', 'count': 2, 'percent': 50.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'Social', 'count': 1, 'percent': 25.0}]",lunex-ventures
United States,US,2,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}]",lunex-ventures
Saint Vincent and the Grenadines,VC,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",lunex-ventures
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",lunex-ventures
Norway,NO,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",aligned-capital
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",aligned-capital
United States,US,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",blue-9
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",gmg-ventures
United States,US,18,0,"[{'name': 'Blockchain Service', 'count': 8, 'percent': 44.44}, {'name': 'CeFi', 'count': 4, 'percent': 22.22}, {'name': 'DeFi', 'count': 2, 'percent': 11.11}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 5.56}, {'name': 'NFT', 'count': 1, 'percent': 5.56}, {'name': 'GameFi', 'count': 1, 'percent': 5.56}, {'name': 'Chain', 'count': 1, 'percent': 5.56}]",collabfund
Ireland,IE,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",collabfund
Cayman Islands,KY,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",collabfund
Colombia,CO,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",collabfund
Switzerland,CH,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",collabfund
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",urban-innovation-fund
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",urban-innovation-fund
France,FR,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",adelie
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",startup-leadership-program
United States,US,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",u-ventures
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",evernym
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",titanblock
China,CN,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",nio-capital
New Zealand,NZ,0,2,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",asb-bank
New Zealand,NZ,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",quayside-holdings
Singapore,SG,2,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'Social', 'count': 1, 'percent': 33.33}]",sginnovate
United States,US,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",sginnovate
Singapore,SG,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",the-yield-lab-asia-pacific
France,FR,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",trifecta-capital
Belize,BZ,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",elevate-capital
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",mission-gate
United States,US,2,0,"[{'name': 'Social', 'count': 2, 'percent': 100.0}]",senary-ventures
Germany,DE,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",senary-ventures
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",in-square-ventures
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 100.0}]",arbor-ventures
New Zealand,NZ,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",interchain-ventures
Slovakia,SK,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",interchain-ventures
Vietnam,VN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",interchain-ventures
Argentina,AR,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",draper-university-ventures
United States,US,0,1,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",draper-university-ventures
Vietnam,VN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",crypto-checker
Switzerland,CH,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",re-pie-asset-management
Vietnam,VN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",tienthuattoan-capital
Germany,DE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",finlab
Portugal,PT,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",finlab
Singapore,SG,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",finlab
United Kingdom,GB,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",finlab
United States,US,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",finlab
France,FR,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",shinchan-group
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",shinchan-group
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",dfyn-network
Spain,ES,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",hashquark
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",milwaukee-venture-partners
Poland,PL,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",lupa-x-capital
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",gilgamesh-ventures
Portugal,PT,0,1,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",indico-partners
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",indico-partners
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",makena-capital
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",rebel-one
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",the-council
Thailand,TH,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",plan-b
Singapore,SG,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",coinsights-ventures
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",the-mortgage-collaborative
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",empede-capital
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",investlink-holdings
United States,US,2,0,"[{'name': 'Currency', 'count': 2, 'percent': 100.0}]",future-ventures
Australia,AU,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",ibm
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",ibm
Singapore,SG,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",new-economy-ventures
Australia,AU,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",westpac
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",ally-ventures
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",guidewire-software
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",state-auto-insurance
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",w-r-berkley
United States,US,3,1,"[{'name': 'CeFi', 'count': 2, 'percent': 50.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'Others', 'count': 1, 'percent': 25.0}]",altimeter-capital
Japan,JP,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",cocone
United States,US,1,2,"[{'name': 'NFT', 'count': 2, 'percent': 66.67}, {'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}]",uncork-capital
United States,US,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",sony-music-entertainment
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",migration-capital
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",radical-investments
United States,US,3,2,"[{'name': 'Blockchain Service', 'count': 5, 'percent': 100.0}]",vestigo-ventures
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",blackwater-capital
United States,US,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",dmg-blockchain-solutions
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",insurace
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",banana-capital
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",nationwide-ventures
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",nevcaut-ventures
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",s20-capital
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",stcap
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",up-north-management
Australia,AU,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",magnet-capital
India,IN,2,0,"[{'name': 'Social', 'count': 2, 'percent': 100.0}]",venture-catalysts
China,CN,2,1,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 100.0}]",shunwei-capital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",shunwei-capital
United Kingdom,GB,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",business-gov
Estonia,EE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",happiness-capital
United Kingdom,GB,1,1,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",cognition-foundry
United States,US,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",topps
United States,US,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",intellectus-partners
United States,US,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",ozonex-ventures
United Kingdom,GB,4,0,"[{'name': 'CeFi', 'count': 3, 'percent': 75.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}]",insurtech-gateway-fund
Canada,CA,1,2,"[{'name': 'CeFi', 'count': 3, 'percent': 100.0}]",mogo
Canada,CA,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",coinsquare
Sweden,SE,2,0,"[{'name': 'Social', 'count': 2, 'percent': 100.0}]",icebreaker-vc
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",signal-peak
Singapore,SG,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",palisades-goldcorp
Hong Kong,HK,1,0,"[{'name': 'Others', 'count': 1, 'percent': 100.0}]",ellerston-capital
Germany,DE,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",bmbf
Ireland,IE,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",affinidi
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",precept-capital
Norway,NO,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",blockchain-israel
Canada,CA,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",equivesto
Norway,NO,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",ledgerlink-labs
India,IN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",3one4-capital
India,IN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",axilor-ventures
India,IN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",north-base-media
United States,US,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",vine-ventures
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",durable-capital-partners
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",late-checkout
Finland,FI,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",blackfin-capital-partners
Spain,ES,0,1,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",blackfin-capital-partners
Finland,FI,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",augmentum-fintech
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}, {'name': 'CeFi', 'count': 1, 'percent': 33.33}]",buck-stash
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",early-capital
Costa Rica,CR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",metaverse-ventures
France,FR,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",arcuate-capital
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",arcuate-capital
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",bonsey-jaden
India,IN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",ethdesign
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",ethdesign
United States,US,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",highlight-capital
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",sanctum-ventures
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",8-decimal-capital
Japan,JP,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",8-decimal-capital
Switzerland,CH,0,1,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",8-decimal-capital
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",24haymarket
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",massachusetts-avenue-capital
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",sky-ocean-ventures
China,CN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",bangkok-bank
Germany,DE,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",meteoric-vc
Germany,DE,0,1,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",scherzer-and-co-ag
